,pct_change,day_range,pct_changeVIX,mean_volume,day_range_VIX,weekly_range
0,-0.004445506692160509,2.529500000000013,0.0009082217973231335,272.2864947091712,1.5999999999999996,0.0
1,0.0024699728787292686,2.508999999999986,-0.0004358775668345596,266.5734020661093,1.8099999999999987,0.0
2,-0.004219204655673987,4.5,0.007565470417070799,277.0364493952679,4.409999999999998,0.0
3,0.0020443925233645634,2.2900000000000205,0.000438084112149532,286.7435850584703,1.5899999999999999,0.0
4,-0.007375356475562986,4.350000000000023,0.014898220080637237,315.21979358852644,4.390000000000001,8.21950000000001
5,-0.004869204869204857,3.5900000000000034,-0.006630406630406618,267.9082967813854,3.5600000000000023,0.0
6,-0.0009801392829507235,3.410000000000025,-0.0025793139025019345,271.0753953335462,2.0199999999999996,0.0
7,-0.029095769290083773,6.480000000000018,0.017992083483267363,272.12900217058535,4.669999999999998,0.0
8,0.012345027697177394,5.599999999999994,-0.004220522289633346,292.11778214506677,3.210000000000001,0.0
9,0.005567749879543982,6.369999999999976,-0.010385994967610694,293.83030741037555,4.279999999999998,9.340000000000003
10,0.005974025974026004,2.740000000000009,-0.00696103896103896,278.5001023742639,4.050000000000001,0.0
11,-0.009327774882751392,4.110000000000014,0.00333507034914018,313.4505195882239,1.360000000000003,0.0
12,-0.000731567121283455,4.680000000000007,0.0008360767100381467,231.65317892952973,6.279999999999998,0.0
13,0.004247063758389274,2.789999999999992,-0.0023594798657718082,218.67817034195977,1.9000000000000021,0.0
14,-0.015656909462219246,4.469600000000014,0.0067549876944022575,270.97888857743726,2.1999999999999993,7.480000000000018
15,-0.002153432032301511,5.179999999999978,0.0005921938088829041,248.80999920736087,2.16,0.0
16,0.010742720034900202,3.740000000000009,-0.00959755698549461,234.18318811843434,2.3200000000000003,0.0
17,-0.006060931130658633,3.219999999999999,0.0028963741686333358,225.3801935783095,2.1300000000000026,0.0
18,0.0035639872793069727,4.219999999999999,-0.004770259896918527,249.7726788131158,4.229999999999997,0.0
19,0.00930081652517168,3.620000000000005,-0.009517114583896617,243.49095446397106,2.6499999999999986,7.25
20,-0.0077916752101702385,2.8999999999999773,0.00030756612671725583,294.1750545512314,2.4299999999999997,0.0
21,0.01620097410920275,4.650000000000006,-0.010971545757498079,285.7466357767051,2.5100000000000016,0.0
22,0.006727364693980843,1.8100000000000025,-0.004501770359129998,241.1167706339058,1.629999999999999,0.0
23,0.005385002516356425,1.684999999999974,-0.0027679919476597922,255.1423541652142,1.2399999999999984,0.0
24,0.0018000000000000683,2.319999999999993,0.001899999999999995,258.90840349298674,1.3000000000000007,8.019999999999982
25,0.006168505516549598,1.8199999999999927,-0.0031594784353059127,264.386268740814,1.1699999999999982,0.0
26,-0.0047165077772202595,2.4199999999999875,0.0014550928248871183,246.3990179414542,1.0700000000000003,0.0
27,0.000250802568218213,1.4299999999999784,-0.0011035313001605078,258.63176001025784,0.8000000000000007,0.0
28,-0.0018009004502251807,3.6899999999999977,-0.0006003001500750425,248.97797691807025,2.530000000000001,0.0
29,0.007503105590062066,3.292100000000005,-0.0029316770186335397,322.45388071080873,0.9899999999999984,5.430000000000007
30,0.001632047477744869,1.2699999999999818,-0.0004451038575667649,247.2763671054886,0.9800000000000004,0.0
31,0.00437115040731172,1.4806999999999846,-0.003775084442678331,289.10248549353025,1.0100000000000016,0.0
32,0.008778890983037307,2.269999999999982,-0.0048110306517210625,258.47727231599794,1.4399999999999977,0.0
33,0.0075273049296467635,2.4599999999999795,-0.004427826429203977,316.03690373062653,1.5600000000000005,0.0
34,0.0015670910871695477,0.9899999999999808,-0.00014691478942214074,307.8589602680538,0.6099999999999994,4.179999999999978
35,-0.002659060143105837,1.1800000000000068,0.001160317153355243,254.7287027267731,0.5800000000000001,0.0
36,-0.0024433150899139957,2.4000000000000057,0.0001465989053948366,283.49919639987144,0.7900000000000009,0.0
37,0.010721104420619756,2.5100000000000198,-0.0074411318353160005,234.6146168113513,1.9800000000000004,0.0
38,-0.0062871624914710034,3.3700000000000045,0.004971244760697922,276.595214323021,2.09,0.0
39,-0.004091174751607264,1.9799999999999895,9.740892265731333e-05,269.66490583176034,1.0899999999999999,3.9799999999999898
40,0.0014883810255425498,1.420000000000016,4.801229114653249e-05,265.5358715150834,0.9000000000000004,0.0
41,-9.568462348105555e-05,1.1599999999999966,-0.0002392115587025114,310.95931449013125,0.7699999999999996,0.0
42,0.004413316703444246,1.759999999999991,-0.0018228916818574343,246.29483933229503,1.4499999999999993,0.0
43,-0.0051321406302461585,2.799999999999983,0.0033095112475418544,270.783069652878,2.3099999999999987,0.0
44,-0.0019834550819989192,2.3899999999999864,0.002370470707754818,297.44791344344554,2.1799999999999997,4.780000000000001
45,0.005461575640405971,1.8799999999999957,-0.007974867085548567,234.87561651111616,2.0199999999999996,0.0
46,-0.001791767554479441,2.75,0.003292978208232444,281.899517374006,1.5100000000000016,0.0
47,-0.00019512195121947336,1.710000000000008,0.002829268292682927,267.0438016457115,1.4600000000000009,0.0
48,-0.003016004280780292,1.509999999999991,0.0017998735224011334,240.88354441205607,1.2299999999999986,0.0
49,0.008135659674573597,1.8900000000000148,-0.007253479709860805,261.8919711460767,1.8699999999999974,4.300000000000011
50,0.0015079287868468422,1.039999999999992,-0.003064500437785772,281.73492834928726,1.2200000000000006,0.0
51,0.008807588075880864,2.6100000000000136,-0.001693766937669375,289.76087834653623,0.7999999999999989,0.0
52,-0.006686228293809161,2.039999999999992,0.0037038818605993535,276.5606438994017,1.4000000000000004,0.0
