,SPY_open,SPY_high,SPY_low,SPY_close,VBM,ATR,weekly_range
185,228.89,229.326,228.54,228.93,-152.008855383921,1.4432142857142907,0.0
186,229.36,229.6556,228.72,228.94,-153.5950412135974,1.445757142857147,0.0
187,228.59,229.39,228.31,229.24,-156.79020689767023,1.4093285714285742,0.0
188,229.57,230.95,229.52,230.6,-160.43165665273776,1.4314714285714294,0.0
189,231.0,231.77,230.6216,231.51,-164.12908736442455,1.4054000000000022,3.460000000000008
190,236.61,237.31,236.35,237.11,-160.19516376834162,1.3009857142857137,0.0
191,236.71,236.95,236.015,236.47,-164.0189985346871,1.3123714285714303,0.0
192,238.4,240.32,238.37,239.78,-152.9895515936189,1.510228571428574,0.0
193,239.57,239.57,238.21,238.27,-157.24344577261624,1.500228571428575,0.0
194,238.19,238.61,237.73,238.42,-163.15910635592252,1.4795142857142898,4.305000000000007
195,237.48,238.12,237.01,237.71,-162.2466316117721,1.4688000000000037,0.0
196,237.39,237.77,236.76,237.0,-161.68095283957723,1.4302285714285756,0.0
197,237.31,237.64,236.4,236.56,-168.45041986976804,1.3938000000000028,0.0
198,236.71,237.24,235.74,236.86,-169.2205916402966,1.4077285714285739,0.0
199,237.95,238.02,236.59,237.69,-169.35172551499195,1.427014285714289,2.3799999999999955
200,237.59,237.86,237.24,237.81,-172.65613523622247,1.3570142857142895,0.0
201,237.22,237.24,236.19,236.9,-174.55418459198359,1.4220142857142914,0.0
202,237.56,239.44,237.29,238.95,-165.4196458511362,1.5077285714285762,0.0
203,239.12,239.2,238.1,238.48,-164.1204850416764,1.4875000000000032,0.0
204,237.75,237.97,237.03,237.03,-168.09496390603823,1.522500000000002,3.25
205,235.79,236.03,233.91,235.33,-146.13584554547555,1.8432142857142841,0.0
206,235.0,235.58,234.555,235.48,-144.07339449541274,1.7349999999999994,0.0
207,236.26,237.39,234.54,234.78,-138.535148404374,1.8599999999999994,0.0
208,234.96,236.04,234.425,235.44,-141.69160305343516,1.871785714285713,0.0
209,235.18,236.0,234.64,235.2,-143.2163342381683,1.8946428571428555,3.4799999999999898
210,237.17,237.41,234.5628,237.17,-126.95651808489637,1.8162285714285693,0.0
211,237.93,238.95,237.81,238.55,-126.04972225816016,1.8701571428571404,0.0
212,238.53,239.53,238.35,238.4,-125.50403435548111,1.750871428571427,0.0
213,238.74,238.95,237.98,238.6,-134.0841114434407,1.7047999999999999,0.0
214,238.93,238.93,237.93,238.08,-135.7502553878972,1.6790857142857132,4.967199999999991
215,238.66,239.17,238.195,238.68,-136.1858961184871,1.6480142857142823,0.0
216,238.82,238.98,238.3,238.77,-138.7637348380129,1.5537285714285665,0.0
217,238.29,238.8775,237.7,238.48,-145.35151734016503,1.5456928571428534,0.0
218,238.81,238.9225,237.78,238.76,-149.84018000513458,1.4858714285714245,0.0
219,239.16,239.72,238.68,239.7,-148.83085730411847,1.413014285714281,2.0200000000000102
220,239.77,239.92,239.17,239.66,-153.27760084925717,1.3601571428571393,0.0
221,239.94,240.19,239.04,239.44,-151.1937064636321,1.3158714285714268,0.0
222,239.37,239.87,239.15,239.87,-159.9755426795988,1.1955142857142838,0.0
223,239.31,239.57,238.13,239.38,-159.20581522943078,1.2333714285714268,0.0
224,239.05,239.4273,238.67,238.98,-168.3475135790034,1.0840928571428574,2.0600000000000023
225,239.49,240.44,239.45,240.3,-168.406950197542,1.061235714285715,0.0
226,240.64,240.67,239.63,240.08,-169.30532761450314,1.0512357142857138,0.0
227,238.09,238.64,235.75,235.82,-160.7813720093704,1.291235714285715,0.0
228,235.7,237.75,235.43,236.77,-158.96646732436938,1.3855214285714286,0.0
229,237.36,239.08,237.27,238.31,-153.58853451156577,1.4726642857142878,5.239999999999981
230,238.87,239.71,238.82,239.52,-155.40124813219663,1.5240928571428611,0.0
231,239.98,240.24,239.51,240.05,-161.68305641798412,1.4921285714285761,0.0
232,240.33,240.73,239.93,240.61,-164.19423537348376,1.4676642857142883,0.0
233,241.22,242.08,240.96,241.76,-164.40539207189425,1.4983785714285744,0.0
234,241.59,241.9,241.45,241.71,-174.1135759400187,1.4769500000000042,3.2600000000000193
235,244.02,244.3,243.76,243.99,-178.40210023118198,1.4621428571428592,0.0
236,243.34,243.98,243.12,243.21,-181.21238346249146,1.4500000000000028,0.0
237,243.61,243.92,242.83,243.66,-183.2815388851735,1.2185714285714286,0.0
238,243.8,244.33,243.17,243.78,-182.44117480381615,1.1357142857142881,0.0
239,244.07,245.01,241.95,243.41,-173.7920010844452,1.1892857142857167,3.0600000000000023
240,243.09,243.42,242.38,243.36,-175.15811177858376,1.16357142857143,0.0
241,243.98,244.61,243.5799,244.55,-174.93503166062703,1.2007142857142858,0.0
242,244.86,244.87,243.29,244.24,-171.09056243517367,1.2564285714285737,0.0
243,242.69,243.91,242.36,243.77,-167.75709126608433,1.2857142857142878,0.0
244,242.83,242.83,241.6337,242.64,-162.26697425026467,1.4061642857142869,3.2363
245,243.61,244.73,243.48,244.66,-162.02308745842276,1.5104500000000018,0.0
246,244.23,244.26,242.99,243.01,-160.44199284138597,1.541164285714286,0.0
247,243.46,243.59,242.41,242.95,-161.38239905968885,1.4868785714285724,0.0
248,242.96,243.53,242.64,242.84,-161.0393044858019,1.4597357142857175,0.0
249,242.88,243.51,242.47,243.13,-176.18179446835532,1.4954500000000013,2.319999999999993
250,243.93,244.38,243.045,243.29,-181.19213838003125,1.5286642857142871,0.0
251,243.01,243.38,241.31,241.33,-183.35253208010016,1.5986642857142885,0.0
252,242.51,243.715,242.23,243.49,-176.66574478367863,1.686164285714286,0.0
253,243.62,243.72,239.955,241.35,-165.8842222639984,1.7365214285714277,0.0
254,242.3,242.71,241.575,241.8,-162.81970892049756,1.7593785714285721,4.424999999999983
255,241.98,242.8,241.76,242.37,-151.65467901598265,1.6989285714285711,0.0
256,242.12,242.55,240.85,242.19,-150.08404198068794,1.7010714285714303,0.0
257,243.31,244.2,243.3,244.01,-144.2912353125794,1.7603571428571436,0.0
258,244.02,244.55,243.76,244.42,-144.50245918758438,1.753214285714287,0.0
259,244.4,245.97,244.31,245.56,-139.65605906486653,1.7975000000000014,5.1200000000000045
260,245.44,245.91,245.33,245.53,-144.11186075713988,1.7435714285714283,0.0
261,245.06,245.72,244.67,245.66,-148.3236384902517,1.6707142857142867,0.0
262,246.01,247.0,246.01,246.99,-146.9932833627628,1.5960714285714306,0.0
263,247.25,247.42,246.47,247.1,-148.49884359815448,1.395000000000002,0.0
264,246.43,246.91,246.18,246.88,-151.7476822698227,1.3635714285714289,2.75
265,246.81,246.98,246.28,246.82,-153.3890857262291,1.3007142857142864,0.0
266,247.7,247.8,247.16,247.42,-159.6887563221372,1.277142857142859,0.0
267,247.78,247.79,247.13,247.43,-166.19690235690234,1.1507142857142867,0.0
268,247.96,248.0,245.68,247.2,-163.24765056254134,1.1928571428571442,0.0
269,246.7,247.06,246.13,246.91,-166.43727598566312,1.1949999999999992,2.319999999999993
270,247.38,247.48,246.53,246.77,-166.83419483101406,1.1414285714285686,0.0
271,247.45,247.5,246.716,247.32,-169.17451760121716,1.0538571428571402,0.0
272,247.47,247.6,246.37,247.44,-169.52467615886974,1.0852857142857093,0.0
273,247.31,247.34,246.64,246.96,-176.02260763561827,1.023857142857139,0.0
274,247.52,247.79,246.97,247.41,-185.6110483800923,1.0417142857142818,1.4199999999999875
275,247.5,247.87,247.37,247.87,-204.78928183155352,1.0024285714285668,0.0
276,247.49,248.91,246.83,247.26,-200.31880977683352,1.0552857142857082,0.0
277,246.46,247.31,246.06,247.25,-202.3161950480043,1.0767142857142804,0.0
278,246.3,246.44,243.7,243.76,-192.5460122699388,1.2645714285714251,0.0
279,244.0,244.8,243.75,244.12,-200.44397983027935,1.2895714285714266,5.210000000000008
280,245.55,246.79,245.55,246.54,-192.57590246234776,1.4102857142857101,0.0
281,247.0,247.0,246.16,246.51,-193.30387205387234,1.4231428571428535,0.0
282,247.09,247.57,246.45,246.94,-196.1693795129119,1.3374285714285687,0.0
283,246.26,246.6,243.09,243.09,-189.44212721585015,1.5359999999999974,0.0
284,242.95,244.189,242.2,242.71,-183.53497746549877,1.610214285714284,5.3700000000000045
285,242.64,243.2,241.83,242.9,-184.1932661643106,1.652071428571426,0.0
286,243.6,245.62,243.55,245.44,-172.56753519814797,1.758499999999998,0.0
287,244.34,245.05,244.16,244.56,-172.75560140729613,1.7927857142857115,0.0
288,245.0,245.18,243.75,243.99,-171.89929538437215,1.835642857142856,0.0
