,SPY_high,SPY_low,VBM,MI,weekly_range
439,283.82,280.38,-115.97103918228248,25.039598874233473,5.310000000000002
440,281.69,279.36,-118.67677396116414,25.197579846576637,0.0
441,282.02,280.38,-117.26863951430911,25.035639684188595,0.0
442,282.13,280.1315,-124.62272370452773,24.95153273611939,0.0
443,282.58,279.16,-121.49165848871428,24.80769420191186,0.0
444,283.6577,282.33,-128.72852160372005,24.586949369464794,4.497699999999952
445,284.99,283.2015,-130.68651234787603,24.414373757542766,0.0
446,286.01,285.24,-133.3443231608741,24.174156224639233,0.0
447,285.91,284.94,-138.66276645064156,23.92563104238175,0.0
448,285.97,284.915,-144.50014685989547,23.704411047420788,0.0
449,284.055,282.36,-146.72538566535312,23.508302538417148,3.6499999999999773
450,284.16,281.77,-148.7470523312966,23.507244332400536,0.0
451,284.17,282.05,-147.04061213193893,23.644152119566655,0.0
452,282.54,280.16,-139.1866062784031,23.852062050652016,0.0
453,285.04,283.36,-137.10448264048563,24.014974223024716,0.0
454,285.5601,283.37,-137.1358630997771,24.22980478803714,5.400099999999952
455,285.97,285.06,-139.30639167024967,24.385942685303945,0.0
456,287.31,285.7135,-138.3814227076849,24.437686615863193,0.0
457,286.76,285.575,-143.05487534690613,24.491991969723106,0.0
458,286.94,285.43,-143.11213467888751,24.564930906007405,0.0
459,287.67,286.38,-141.36572226656008,24.65520496367858,2.6100000000000136
460,289.9,288.68,-136.16115125114874,24.71227878395877,0.0
461,290.4175,289.4,-135.12766465534574,24.66915477551313,0.0
462,291.74,289.8854,-134.6077692498988,24.539941892824107,0.0
463,291.36,289.63,-140.26895088934197,24.54085733268551,0.0
464,290.81,289.29,-136.79099060590835,24.3848445366295,3.0600000000000023
465,290.86,289.03,-150.2170379727904,24.740496229356623,0.0
466,291.58,289.55,-149.58987579095353,24.785140324808246,0.0
467,291.69,290.825,-154.10768121641084,24.702374313229686,0.0
468,293.94,291.2363,-150.46939237965742,24.697003457503563,0.0
469,293.22,291.81,-156.7321875605827,24.67910440671718,4.910000000000025
470,291.5,290.37,-161.90555182077716,24.582033956117808,0.0
471,291.65,290.4833,-165.11133634873917,24.55227987678404,0.0
472,292.24,289.41,-159.36564751820728,24.67027322236698,0.0
473,291.91,290.1,-158.6477913982785,24.815984838928447,0.0
474,291.28,289.95,-158.2214395773717,24.899606427078798,2.829999999999984
475,292.93,290.98,-157.21835685921175,25.020559609801833,0.0
476,292.355,291.14,-159.57802301923329,25.09908102437161,0.0
477,293.21,291.32,-159.48288024077513,25.233968718069093,0.0
478,291.24,287.66,-152.57251925249926,25.466352220034327,0.0
479,290.27,286.22,-147.25308102060566,25.782596118452084,6.989999999999952
480,288.22,285.5,-147.15116817703134,26.04181636050715,0.0
481,288.86,286.77,-144.23990976447854,26.208558975270176,0.0
482,286.91,277.88,-128.72415855882875,26.73595564311289,0.0
483,278.9,270.36,-118.32526360855738,27.262534327689714,0.0
484,277.09,272.37,-112.20239743977653,27.606753231599114,18.5
485,277.04,274.3,-112.17805737448032,27.832047788710184,0.0
486,280.82,276.07,-102.81137158627155,27.935700956460455,0.0
487,281.15,277.56,-102.12262347187327,28.006636622743137,0.0
488,280.07,274.97,-98.38640628412048,28.166247666375355,0.0
489,279.3,275.47,-96.26681548139214,28.304763652315785,6.849999999999966
490,277.36,274.41,-93.3364206755847,28.336651139910693,0.0
491,274.87,268.61,-88.03890726899108,28.410267778684513,0.0
492,273.76,264.7,-84.03038221476075,28.714947307752745,0.0
493,271.81,266.23,-77.94753531277041,28.843364045944565,0.0
494,271.0,262.29,-70.36049788305877,29.079045657780508,15.069999999999993
495,270.25,259.85,-62.72469781535977,29.437251259323208,0.0
496,268.12,263.12,-61.74586285550952,29.697704175184292,0.0
497,273.23,270.12,-58.3565578730787,29.67615475585432,0.0
498,273.73,270.38,-60.01799847334384,29.583370594868764,0.0
499,275.23,269.59,-58.675360168664405,29.55944225482661,15.379999999999995
500,274.01,271.35,-56.143282197921145,29.433152747065083,0.0
501,275.3,273.25,-55.80438735636635,29.29149943409752,0.0
502,281.1,277.08,-52.19597014925377,29.13966018959037,0.0
503,281.22,279.22,-51.70919394526885,28.764148432070296,0.0
504,279.24,276.18,-48.931160229217866,28.27284913262243,9.870000000000005
505,277.46,271.99,-51.123080314497784,27.935865667306032,0.0
506,275.325,271.25,-48.91847648150173,27.706862333811536,0.0
507,274.61,268.45,-47.313147016217414,27.184527728024012,0.0
508,273.54,267.0102,-49.272909977130475,26.643402422800147,0.0
509,274.75,271.21,-52.09354367128803,26.21870850473745,10.449799999999982
510,265.1613,258.62,-54.28684114640344,24.35533237449158,0.0
511,267.87,262.48,-53.77731487567368,24.54278568409269,0.0
512,269.0,265.37,-53.11051099882698,24.702983321495456,0.0
513,267.49,264.12,-54.555104283316275,24.85738717805128,0.0
514,264.03,259.85,-54.440638049751854,24.968796437773985,10.379999999999995
515,255.95,251.69,-39.60749139690039,26.76941226918274,0.0
516,257.31,254.0,-38.733209749166164,26.67151450700294,0.0
517,258.91,256.19,-37.34536204635582,26.55828498509186,0.0
518,259.16,255.5,-34.98069432704642,26.460140685897905,0.0
519,259.0098,257.03,-33.526911554184665,26.06915585541919,7.470000000000027
520,263.83,261.79,-49.079921761723554,23.243495905793004,0.0
521,264.55,262.48,-52.64708200417312,22.938566214164467,0.0
522,268.52,264.25,-52.60428324736831,22.673961962189814,0.0
523,270.47,267.27,-54.31254739941934,22.483161039632556,0.0
524,271.2,269.18,-57.835003603238974,22.14406481302155,9.409999999999968
525,272.03,269.36,-63.15192215019664,21.83859367714522,0.0
526,273.44,271.88,-69.07911606576116,21.603510788554953,0.0
527,273.34,271.92,-73.82894013079199,21.45778453687597,0.0
528,271.55,268.29,-71.17969416130016,21.42097338265833,0.0
529,270.58,267.83,-73.36669367195623,21.43816490963906,5.610000000000014
530,281.31,279.43,-92.22147685914386,22.30661356713972,0.0
531,280.3,278.9,-93.68631950744332,22.344707587655442,0.0
532,279.59,277.48,-96.51166253735204,22.3725738337426,0.0
533,279.45,278.32,-103.0547038816707,22.305899102199223,0.0
534,280.88,278.82,-108.2576995619801,22.343887494365653,3.829999999999984
535,281.87,276.84,-104.6542729251246,22.646017318120016,0.0
536,279.76,278.41,-107.19986059756593,22.85867621410928,0.0
537,279.16,276.97,-113.36721045045692,23.074717495813694,0.0
538,276.99,274.07,-112.60150496589395,23.231008146908565,0.0
539,274.65,272.42,-117.85378884320828,23.341836111869426,9.449999999999989
540,278.62,275.23,-113.61520012774304,23.560084048470937,0.0
541,280.07,278.85,-115.30858816361548,23.654770498794115,0.0
542,283.3052,280.3,-112.80275843536609,23.85227809792071,0.0
543,281.84,280.6662,-113.39759922415692,23.993117530769112,0.0
544,282.21,280.33,-112.42534850369309,24.037334686117042,8.075199999999995
545,286.16,284.4,-100.98771779732338,25.995275574052336,0.0
546,286.23,285.09,-102.5297095117477,25.952515260508513,0.0
547,287.76,285.75,-102.23007929139419,25.879197902995475,0.0
548,287.459,286.01,-102.9640544738978,25.83068216833936,0.0
549,288.63,287.6,-101.35537528062449,25.6898371121611,4.230000000000018
550,290.435,289.07,-123.47347616518628,23.889850309020762,0.0
551,293.14,290.42,-120.98420927341466,24.05471524524433,0.0
552,293.16,292.07,-123.00751230463652,24.043660829931444,0.0
553,292.78,290.73,-125.14547918787856,23.99239786188755,0.0
554,293.49,291.2401,-125.21531534771529,23.844120678183398,4.420000000000016
555,294.45,293.41,-134.03195778348697,23.545216567661157,0.0
556,294.34,291.92,-141.98885732463617,23.417957965591803,0.0
557,294.95,291.8,-143.38421662289397,23.456884388191785,0.0
558,292.7,289.52,-143.39882114302512,23.523340998119977,0.0
559,294.34,291.2998,-144.0151840544211,23.682476721691263,5.430000000000007
560,293.31,288.9,-136.03971043862174,24.00936808661207,0.0
561,290.81,285.81,-127.52511090439546,24.446732228870363,0.0
562,289.43,286.87,-130.3697390982924,24.821083538153548,0.0
563,287.33,283.3,-126.39575592678203,25.18123765879656,0.0
564,288.94,282.3,-116.4729320785178,25.68622940407764,11.009999999999991
565,283.49,279.93,-108.18586985158522,26.129215115970894,0.0
566,285.1,281.85,-104.25867090983107,26.474594568796313,0.0
567,285.77,281.36,-100.20372615130752,26.81454253958365,0.0
568,289.21,285.76,-96.88771762650643,27.121001187830643,0.0
569,288.6,285.1207,-93.28475279591129,27.385276604861673,9.279999999999973
570,285.962,283.12,-91.73573653108102,27.500262147731465,0.0
571,286.93,285.55,-91.91851454109344,27.527578938075944,0.0
572,286.69,285.1,-91.11261143401822,27.481389987386176,0.0
573,283.21,280.57,-85.65070905281691,27.351721858823037,0.0
574,284.2,282.09,-85.5426053793388,27.216447200957433,6.360000000000014
575,276.5521,273.09,-79.42568499911643,26.815325122828096,0.0
576,280.68,276.62,-76.2025834820951,26.88769537414233,0.0
577,282.99,280.32,-73.42368425170983,26.86221075450498,0.0
578,285.55,282.57,-71.6022817475759,26.73210465279063,0.0
579,288.85,285.74,-71.54999498545787,26.55405596269471,15.760000000000048
580,290.82,288.8734,-70.78458149609796,26.306598151702325,0.0
581,291.4,288.1805,-69.01228844150101,26.004399362157738,0.0
582,289.26,287.815,-72.01890011182968,25.561421186568356,0.0
583,289.98,288.62,-74.37134745448417,25.194029003349833,0.0
584,289.93,288.41,-74.24214420707051,24.802769868312172,3.5849999999999795
585,290.22,289.18,-77.26707140242151,24.24549427851937,0.0
586,293.57,290.99,-76.29213087212081,23.873432749079043,0.0
587,293.65,291.47,-81.21303344965843,23.618884224986232,0.0
588,296.3093,293.1255,-85.13412402675814,23.463873611919013,0.0
589,295.52,293.76,-89.85412202505773,23.324714533673784,7.129300000000001
590,294.58,293.47,-94.8539307423634,23.150376012555082,0.0
591,293.73,290.64,-98.30903526641495,23.130525785274678,0.0
592,292.31,290.345,-100.49249824203808,23.198142847253358,0.0
593,292.06,290.89,-101.98956236752583,23.255584131517104,0.0
594,293.55,292.01,-100.45870497876668,23.280618004956775,4.234999999999957
595,298.2579,296.22,-102.75556721297144,24.12181354892582,0.0
596,297.52,295.48,-107.17541696465688,24.165391733181437,0.0
597,299.66,297.78,-106.78779655628537,24.09504640663105,0.0
598,299.58,298.2,-113.91079709351156,23.995580927884884,0.0
599,300.73,299.51,-113.25614000260555,23.849169653158018,5.25
600,301.13,300.19,-116.6732864821234,23.644771870633143,0.0
601,300.88,299.44,-123.11027465033574,23.50996935435474,0.0
602,299.93,297.74,-127.35620777314081,23.417165668622538,0.0
603,299.25,296.7,-130.71212613420937,23.487142252760155,0.0
604,300.07,296.96,-128.46570182958115,23.712574023732085,4.430000000000007
605,298.5,297.04,-130.49135634178097,23.891592149476757,0.0
606,300.03,298.22,-127.9607057189227,24.098332892509116,0.0
607,301.44,299.09,-123.2625340110946,24.257091273013753,0.0
608,301.0,299.11,-128.06775951529605,24.36670381353926,0.0
609,302.23,300.62,-128.32148833974483,24.347090997527513,5.189999999999998
610,302.01,300.85,-133.84426158510186,24.305541693721135,0.0
611,301.17,299.49,-135.69025088983435,24.3412967136588,0.0
612,301.2,295.2,-126.52348563655286,24.625489503108053,0.0
613,300.87,293.96,-119.4341301560969,25.138407696489537,0.0
614,294.12,290.9,-115.32454598711195,25.57361317657839,11.110000000000014
615,288.21,281.72,-105.16612965588352,26.09992715792765,0.0
616,288.04,284.28,-99.92527582748247,26.428423415361067,0.0
617,288.82,282.04,-96.87218591140163,26.56593668427086,0.0
618,293.62,289.01,-96.0048198578143,26.72661666739926,0.0
619,293.24,289.65,-95.69303535532703,26.798277092863014,11.899999999999977
620,291.6052,287.02,-93.88955776800192,26.894427398036616,0.0
621,294.15,287.36,-89.05993621467067,27.08594178735505,0.0
622,292.4644,283.76,-84.9152334152334,27.399394198711267,0.0
623,285.64,282.39,-83.65366646353853,27.62027495533927,0.0
624,289.33,284.7138,-78.18651729559748,27.84046420724998,11.759999999999991
625,293.08,291.44,-73.93229415702405,27.97707428572131,0.0
626,292.36,289.95,-72.36797434930217,28.04338873790215,0.0
627,292.86,291.72,-66.63816708577814,27.94579006652948,0.0
628,293.93,290.4,-67.74206604728174,27.802089030912445,0.0
629,292.76,283.47,-65.55513209181466,27.817930861292027,10.45999999999998
630,288.0,285.58,-67.3672179409473,27.803350846275375,0.0
631,289.95,286.03,-65.32954641797373,27.79892163850869,0.0
632,289.07,285.25,-62.42477432296891,27.754093704426765,0.0
633,293.16,290.61,-62.56597564988484,27.671545748693188,0.0
634,294.2399,291.42,-58.6571558026676,27.59899724933608,8.989899999999977
635,301.1378,299.45,-74.22864882041347,23.650189712483275,0.0
636,301.02,299.75,-78.1691042153886,23.296364030038774,0.0
637,301.22,298.24,-79.40879256406205,22.981556522672193,0.0
638,302.63,300.7103,-82.79709351583286,22.580071861504113,0.0
639,300.67,297.41,-90.85581577062503,22.42368275042452,5.21999999999997
640,299.0,297.27,-94.98890818730558,22.276624592043323,0.0
641,299.84,294.81,-95.47268026232445,22.459246849927275,0.0
642,298.11,294.33,-95.53740311936586,22.733119726760247,0.0
643,297.86,295.45,-95.69088713267766,23.024647355616835,0.0
644,297.9465,293.69,-95.8067777081304,23.337358480671167,6.149999999999977
645,297.55,295.92,-97.65739474980329,23.272017423124648,0.0
646,298.455,293.0,-103.53363950045699,23.44658451814751,0.0
647,291.51,286.64,-100.19091011181881,23.667696920739093,0.0
648,290.45,284.82,-97.85637196665822,23.942366398356558,0.0
649,294.63,290.82,-96.28077451887286,24.20075391378407,13.634999999999991
650,295.26,292.77,-98.78049829815542,24.37385314134319,0.0
651,291.85,288.49,-96.34854372436035,24.55108737801315,0.0
652,292.3,288.6559,-94.77500507686982,24.76636475893532,0.0
653,294.21,291.0,-92.82604535451159,24.84074610353995,0.0
654,298.74,296.1448,-92.22890637050756,24.951656551548485,10.25
655,296.67,295.57,-92.2107592903295,24.97944940006053,0.0
656,299.7,296.97,-88.55452752919763,25.022784495021007,0.0
657,299.16,297.92,-90.57755639230862,24.978530746160743,0.0
658,300.24,298.515,-88.92805678286024,24.928390968068854,0.0
659,299.395,296.99,-85.92628677344221,24.947076058023796,4.670000000000016
660,300.21,298.935,-85.99406458298981,24.93454957450693,0.0
661,300.9,298.91,-88.38624580772206,24.97239276886573,0.0
662,299.94,298.495,-87.16682749510491,24.89492402029863,0.0
663,301.07,299.4601,-85.62063576887239,24.821224888737376,0.0
664,302.2,299.6806,-86.31967554076546,24.726912443799737,3.704999999999984
665,303.85,302.91,-88.49289910673942,24.611089396782745,0.0
666,304.23,302.86,-90.81394675087643,24.29595448271002,0.0
667,304.55,301.99,-93.09052541470288,24.048760122157496,0.0
668,304.13,301.73,-96.90003139208729,23.928577398855456,0.0
669,306.19,304.74,-95.11748151057017,23.711198424532768,4.4599999999999795
670,308.0,306.96,-98.25460746512536,23.555839821706577,0.0
671,307.9195,306.71,-98.68985650433969,23.24150822828073,0.0
672,307.4,306.06,-105.76398495530495,22.88978462853026,0.0
673,309.65,307.66,-110.904681171706,22.558351147690285,0.0
674,309.0036,307.03,-117.60830206991828,22.343155345886316,3.589999999999975
675,308.94,307.27,-123.10679422986007,22.239928429737375,0.0
676,309.99,307.7,-124.27135253865018,22.226984422395184,0.0
677,309.54,307.66,-131.4528299321579,22.221781504187014,0.0
678,309.64,308.09,-136.31742914464965,22.211765339572867,0.0
679,311.84,310.26,-138.39152352501893,22.229840744616162,4.569999999999993
680,315.18,313.8,-149.704209562986,24.39622206754321,0.0
681,314.55,312.81,-152.58625468572856,24.48974730426007,0.0
682,314.7,313.4393,-154.60089956645984,24.571349834593526,0.0
683,317.99,314.17,-148.18156883751843,24.867660248552774,0.0
684,318.67,316.02,-145.2672182448596,25.116102131778092,5.860000000000014
685,323.73,320.36,-143.63810831255418,25.400299634444977,0.0
686,323.54,322.24,-144.070616087188,25.62348477668029,0.0
687,325.78,322.67,-140.32769376245793,25.676912558750505,0.0
688,326.73,325.52,-142.12937237796257,25.570089581794463,0.0
689,327.46,325.2,-148.8102380246773,25.51681979523203,7.099999999999966
690,325.12,322.66,-140.12667117170858,25.36115891415375,0.0
691,327.85,323.6038,-132.5899748151761,25.72877720526852,0.0
692,328.63,326.4,-130.3584053447442,25.89249314682693,0.0
693,327.91,323.54,-128.2022699787426,26.231429433406394,0.0
694,327.17,320.73,-119.32611974736389,26.77683794799293,7.899999999999977
695,326.16,323.22,-113.06611521572692,27.168491153830406,0.0
696,330.01,327.72,-107.38236042420377,27.399243366044583,0.0
697,333.09,330.67,-103.59381112000447,27.423174176282732,0.0
698,334.49,332.8,-103.91209432711679,27.332309457219175,0.0
699,333.9941,331.6,-103.97659205262453,27.17308726245076,11.269999999999982
700,333.5623,321.24,-92.52323757734206,26.59136137653746,0.0
701,324.61,311.69,-86.61149493394494,27.39535919272379,0.0
702,318.11,310.7,-81.42839140011684,28.03735708197829,0.0
703,311.5637,297.51,-77.11389016728316,28.717784213720197,0.0
704,297.892,285.54,-71.57796865379937,29.22534531560779,48.02229999999997
705,309.16,294.46,-64.30199590095488,29.457866107386582,0.0
706,313.84,297.57,-61.14218611330031,29.74368307505666,0.0
707,313.1,303.33,-56.841728003398124,29.801587738844844,0.0
708,308.47,300.01,-55.361026090160536,29.841071206104104,0.0
709,298.78,290.23,-53.51618367753468,29.73755290938157,23.609999999999957
710,284.19,273.45,-50.96878968363939,29.484347298563705,0.0
711,288.52,273.5,-46.436085060446416,29.41845343533092,0.0
712,281.94,270.88,-42.79997031877547,29.433665389450223,0.0
713,266.66,247.68,-39.8902411692423,29.60840992394578,0.0
714,271.4754,248.5237,-34.67666728887733,29.956873791088423,40.839999999999975
715,262.43,253.53,-14.319951293353531,30.828540936831935,0.0
716,263.33,256.22,-17.360139810271072,29.95676364055515,0.0
717,257.6591,243.9,-14.402496688917646,29.3199234493692,0.0
718,252.68,244.59,-15.624218554638661,28.586305704362964,0.0
719,253.32,245.22,-14.476269074822614,27.901735445701465,19.42999999999998
720,286.7912,281.35,-16.04515226970932,24.0869434032124,0.0
721,278.04,272.02,-18.300671947181833,23.59674652557783,0.0
722,281.0,276.91,-18.604896247194095,23.113075269392613,0.0
723,283.94,278.75,-22.491740722895575,22.658528913291345,0.0
724,283.7,278.5,-23.79946608388969,22.295909453506553,14.771200000000022
725,288.27,284.62,-26.071438999165576,21.957051429589804,0.0
726,291.4,285.4,-28.113155388519257,21.746236850418125,0.0
727,294.88,290.41,-27.054301223737845,21.6001902545942,0.0
728,293.3239,288.59,-31.10319061766901,21.439239099384867,0.0
729,290.6572,281.52,-31.631787292470207,21.42278459245704,13.360000000000014
730,283.9,279.13,-33.53352187499712,21.430656695439005,0.0
731,289.25,283.7134,-35.80661471170373,21.485466259924348,0.0
732,288.46,283.78,-35.526809534586874,21.569374391616577,0.0
733,289.78,287.13,-33.16866828665744,21.53222536884991,0.0
734,292.95,287.68,-35.62235078562648,21.560505753659747,13.819999999999993
735,294.0,289.88,-36.35297622243069,21.599056212294347,0.0
736,294.24,286.52,-38.29195465097521,21.610005342255945,0.0
737,287.19,278.965,-42.481903993690054,21.72789323792014,0.0
738,285.11,272.99,-41.16067313781381,22.000951249172804,0.0
739,286.33,281.34,-44.56996905545463,22.23631827488818,21.25
740,296.75,292.7,-41.678728430371244,22.417628935350386,0.0
741,296.205,291.95,-40.453584938277814,22.517753844649395,0.0
742,297.87,295.57,-40.759675800490854,22.519827645938083,0.0
743,297.67,293.6886,-42.98129970922841,22.569877840446438,0.0
744,295.63,293.22,-42.767480483868766,22.59564926476607,5.920000000000016
745,306.205,303.06,-42.85170555404525,23.46355375992839,0.0
746,308.13,305.1,-44.164961159852815,23.572057566225958,0.0
747,313.22,309.94,-43.960973392425224,23.61383904266145,0.0
748,313.0,309.08,-47.68798854641503,23.668506886344968,0.0
749,321.275,317.16,-45.05820902853966,23.730903574736047,18.214999999999975
750,323.41,319.63,-46.291440652657,23.666785832886564,0.0
751,323.2849,319.36,-47.63569410849537,23.64198920519306,0.0
752,322.39,318.2209,-48.34896659083729,23.63288533172846,0.0
753,312.15,300.01,-48.498765636421325,23.938491033684535,0.0
754,309.08,298.6,-47.63077124091285,24.403003202090456,24.810000000000002
755,308.28,296.74,-45.358948527188645,24.885292892230165,0.0
756,315.64,307.67,-44.01879465476907,25.287062168057933,0.0
757,314.39,310.86,-44.729666531460715,25.408298812861958,0.0
758,312.3,309.51,-46.79297136917345,25.317842206849047,0.0
759,314.38,306.53,-48.644151362011634,25.12835710897618,18.899999999999977
760,311.05,306.75,-50.42304002227055,24.9858827142954,0.0
761,314.5,311.6101,-53.1370213064165,24.86042312103403,0.0
762,310.51,302.1,-55.869665110696594,24.893367404349053,0.0
763,307.64,301.28,-53.839462620209794,25.02729380865342,0.0
764,306.39,299.42,-53.76252635597923,25.19426595414756,15.079999999999984
765,317.68,315.56,-48.198215647584384,25.18665492783069,0.0
766,317.52,313.37,-49.14922440411538,25.100740192823864,0.0
767,316.3,312.7,-47.639795775547846,25.055811922457263,0.0
768,317.1,310.68,-47.56980425592808,25.12424838678051,0.0
769,317.88,312.76,-47.52121360294339,25.202629032531117,7.199999999999989
770,322.71,314.13,-44.24973456564498,25.386028085935358,0.0
771,319.76,312.0,-45.18272191017839,25.61069439114447,0.0
772,323.04,319.265,-42.49239371762193,25.72924487270686,0.0
773,321.28,319.09,-44.30433422379089,25.718205078468568,0.0
774,322.57,319.735,-45.72143900330841,25.359252618830226,11.04000000000002
775,325.13,320.62,-50.332539553090875,24.93242923966805,0.0
776,326.93,323.94,-53.40535720410195,24.421543076102154,0.0
777,327.2,324.5,-58.33173901931433,23.96978829004328,0.0
778,327.23,321.48,-59.0552179262518,23.78663020858379,0.0
779,321.99,319.246,-60.30635420622685,23.69003754532521,7.984000000000037
780,323.41,320.775,-59.22465594107381,23.513532516372795,0.0
781,323.64,320.85,-63.25255279916945,23.387852935999057,0.0
782,325.73,322.075,-61.225663785238204,23.37264545598309,0.0
783,324.41,319.64,-62.328195884949665,23.32746933498324,0.0
784,326.63,321.33,-65.3026511672104,23.34184351036923,6.990000000000009
785,329.62,327.73,-66.10531278449731,23.23977553318691,0.0
786,330.06,327.86,-69.46544580285435,23.110337876316105,0.0
787,332.39,331.18,-72.22653233167168,22.90087899159693,0.0
788,334.46,331.13,-74.01608743484769,22.835734253732053,0.0
789,334.88,332.3,-75.47387761041985,22.797066213943406,7.149999999999977
790,335.77,332.955,-75.00627445876981,22.85047342852109,0.0
791,337.54,332.01,-74.61484873535882,23.039900331927257,0.0
792,338.28,332.8377,-73.71386103184723,23.318491376183605,0.0
793,338.2514,335.83,-73.67804961302436,23.41182211360613,0.0
794,337.42,335.62,-78.96470989549415,23.393416154799638,6.269999999999982
795,338.34,336.8517,-80.95036275841011,23.17649060977549,0.0
796,339.1,336.61,-87.445068698893,22.91776969345416,0.0
797,339.61,336.62,-93.8909079431498,22.78679464881168,0.0
798,338.8,335.22,-94.90531969912803,22.82243104079088,0.0
799,339.72,337.55,-96.40558846499901,22.874048417909783,4.5
800,343.0,339.4504,-95.91981425901803,22.955547608167688,0.0
801,344.21,342.27,-98.5770778652668,23.01763456517052,0.0
802,347.86,344.17,-97.28615206707138,23.173161607126744,0.0
803,349.9,346.53,-94.658557576453,23.257442560094503,0.0
804,350.72,348.15,-100.42041326743275,23.356254411747067,11.269600000000025
805,340.38,334.2208,-71.64683704688034,27.291264442874272,0.0
806,342.02,338.4683,-71.07057416267942,27.42088679956108,0.0
807,343.06,338.52,-71.29384521079754,27.34988519857608,0.0
808,337.6996,332.991,-71.21926910299004,27.164964637605184,0.0
809,335.49,327.97,-72.22650745383078,27.12860949231979,15.089999999999975
810,327.13,321.73,-71.45885546166879,27.16278290071218,0.0
811,330.9,325.86,-64.83067554088514,27.250005877704556,0.0
812,331.2,322.1,-61.93787680244156,27.428446238506954,0.0
813,326.797,319.8,-56.906882756472655,27.576520730631817,0.0
814,329.58,321.64,-56.43969767165603,27.690540694902108,11.399999999999977
815,334.96,332.15,-52.79749396745474,27.722857439584896,0.0
816,334.77,331.6209,-52.82451875801421,27.633795873717354,0.0
817,338.29,332.88,-53.0516014606405,27.61481306833775,0.0
818,338.74,335.01,-52.64868454968918,27.49989812553772,0.0
819,337.0126,331.19,-52.07722212868301,27.403383253950718,7.550000000000011
820,339.96,336.01,-49.48487658196822,27.311934751966085,0.0
821,342.17,334.38,-47.24335537491005,27.35768390339015,0.0
822,341.63,338.09,-44.23564077922549,27.29889772876975,0.0
823,343.85,341.86,-44.84235017700531,27.028351582632876,0.0
824,347.35,344.89,-42.84115460279127,26.283586557807702,12.970000000000027
825,354.02,349.06,-44.225873119172476,25.50059705937351,0.0
826,352.4651,349.09,-48.84510196821084,24.820882178979794,0.0
827,351.93,347.14,-52.52609692838618,24.387253307593845,0.0
828,348.02,343.13,-53.46965711181499,24.016718393963846,0.0
829,350.75,347.1,-56.56566610582729,23.75244682591462,10.889999999999986
830,349.33,341.04,-57.34844590043724,23.718496297090457,0.0
831,346.88,342.64,-56.55123199029917,23.753404149476935,0.0
832,348.6847,342.4,-57.67525616680796,23.87523045261477,0.0
833,345.24,340.65,-55.68069509840008,23.987782976014334,0.0
834,345.99,343.13,-58.62252603825639,23.95948861077732,8.680000000000007
835,342.98,335.62,-59.87212616215122,24.046755521944387,0.0
836,340.12,337.99,-64.00347908222585,24.040977369122746,0.0
837,338.2483,326.13,-64.91238030104788,24.191281872306075,0.0
838,333.395,325.09,-63.88832112719422,24.356208578849028,0.0
839,329.69,322.6,-63.56113169729438,24.462535793276093,20.379999999999995
840,332.36,327.24,-63.67680369944181,24.60376613478787,0.0
841,338.25,330.2935,-61.8303639530364,24.83449537837128,0.0
842,347.94,339.59,-55.48992654188999,25.062999697830524,0.0
843,352.19,348.86,-53.92180970288373,25.1997317244368,0.0
844,351.51,347.65,-53.723013857503155,25.227836104387485,24.94999999999999
845,364.38,354.06,-50.99040043224718,25.407082267421,0.0
846,355.18,350.51,-51.8668905528653,25.417651009433108,0.0
847,357.56,355.06,-50.78039401393739,25.385483764032063,0.0
848,356.7182,351.26,-51.343556044581746,25.4538675270736,0.0
849,358.9,354.71,-46.16105358810641,25.541284919803445,13.870000000000005
850,369.62,367.72,-66.41385895917989,22.896314359611047,0.0
851,370.78,367.67,-68.97549180755983,22.66832263845741,0.0
852,371.05,365.95,-69.04177853022864,22.555734460998263,0.0
853,367.86,364.43,-72.50867418696515,22.431621804102505,0.0
854,366.7402,363.26,-80.4274742019216,22.435644389348383,7.7900000000000205
855,380.58,377.7189,-80.49113257029295,25.759263113469892,0.0
856,379.86,376.36,-80.05809763928659,25.868081675908336,0.0
857,380.86,377.85,-80.5758818959357,25.965009801004307,0.0
858,381.13,378.1,-81.66529597497392,25.991273816198785,0.0
859,377.58,373.7,-80.81959636419658,25.901453439060603,7.430000000000007
860,377.34,370.376,-79.31995775799021,25.26200295270136,0.0
861,383.22,376.3181,-74.93329832215046,25.534498226339764,0.0
862,383.7,380.48,-72.85411963989594,25.758540773115964,0.0
863,386.24,381.9655,-72.72054451136194,25.917117709369997,0.0
864,388.47,386.1444,-74.95329555513248,26.037341744578892,18.09400000000005
865,390.56,388.35,-73.86127138956347,26.03970089302809,0.0
866,390.89,389.17,-74.33480760489627,25.632265875132738,0.0
867,392.28,387.5,-78.4609659443613,25.355774280981166,0.0
868,391.69,388.1,-78.6206077587003,25.005009650485206,0.0
869,392.9,389.77,-77.23560216410618,24.747685401086766,5.399999999999977
870,390.92,380.572,-71.81470184934663,26.33709892497387,0.0
871,390.07,386.0,-71.76038308065121,26.508817826824274,0.0
872,386.83,381.31,-73.79979294596569,26.675381990078904,0.0
873,384.0,371.88,-69.73030086454428,26.74887435846954,0.0
874,384.76,372.64,-68.42343160904201,26.84813501814531,19.04000000000002
875,387.68,381.42,-68.74778811113462,26.74085122040506,0.0
