,SPY_high,SPY_low,KC Upper,KC Lower,BBANDS Upper,BBands Lower,weekly_range
228,237.75,235.43,241.14339963607014,235.02047963607012,241.401965892788,235.60603410721197,0.0
229,239.08,237.27,241.4191196707301,234.7881996707301,240.93395327842686,236.44604672157314,5.239999999999981
230,239.71,238.82,241.68400922589868,234.79308922589868,240.96059691276602,236.65440308723393,0.0
231,240.24,239.51,241.77252834724172,235.04960834724167,241.10132733370924,236.66367266629075,0.0
232,240.73,239.93,241.99795040940916,235.24303040940913,241.3277453371721,236.65825466282794,0.0
233,242.08,240.96,242.24295132279877,235.59603132279875,241.7825886736611,236.51941132633885,0.0
234,241.9,241.45,242.44725405396076,235.92325405396076,242.14740674800657,236.5175932519934,3.2600000000000193
235,244.3,243.76,242.79860815189392,238.61060815189393,244.59151481207172,236.0804851879282,0.0
236,243.98,243.12,242.9312168993326,238.9552168993326,244.9428864372505,236.08411356274942,0.0
237,243.92,242.83,243.2619581470152,239.1419581470152,245.33684259465824,236.11215740534172,0.0
238,244.33,243.17,243.5794859425376,239.31548594253758,245.70795858048018,236.13204141951985,0.0
239,245.01,241.95,244.08439204324827,239.18439204324824,245.97532225944548,236.26767774055457,3.0600000000000023
240,243.42,242.38,244.36673565817702,239.230735658177,246.18271991282745,236.49828008717247,0.0
241,244.61,243.5799,244.75276083358875,239.36876083358874,246.57272572116864,236.5332742788314,0.0
242,244.87,243.29,245.02830742086599,239.508307420866,246.86772992494105,236.654270075059,0.0
243,243.91,242.36,245.15932576173586,239.66332576173588,246.49813993170105,237.81886006829896,0.0
244,242.83,241.6337,245.35436426061818,239.51184426061815,245.9741799469816,238.9298200530184,3.2363
245,244.73,243.48,245.8764495691307,239.41392956913072,245.83476533581012,239.70423466418993,0.0
246,244.26,242.99,246.07119341968965,239.28867341968967,245.6004669849401,240.28753301505992,0.0
247,243.59,242.41,246.1149140463859,239.29639404638587,245.37046674888927,240.80753325111078,0.0
248,243.53,242.64,246.07370889911107,239.36318889911104,245.16824490215862,241.23275509784133,0.0
249,243.51,242.47,245.70890424205285,239.80638424205287,245.11736656195131,241.4206334380487,2.319999999999993
250,244.38,243.045,245.8186047904288,239.79808479042876,245.04464188448293,241.6513581155171,0.0
251,243.38,241.31,245.84181004848315,239.49329004848315,245.07635105260024,241.60264894739973,0.0
252,243.715,242.23,246.08113861529426,239.41061861529425,244.9311551826005,241.95284481739952,0.0
253,243.72,239.955,246.32519779479003,238.90067779479006,245.10076150773637,241.58223849226363,0.0
254,242.71,241.575,246.0925151476672,238.97851514766722,245.06463657194607,241.38136342805396,4.424999999999983
255,242.8,241.76,246.1250584455731,238.52305844557313,244.97780953456552,240.66419046543447,0.0
256,242.55,240.85,246.18529097456616,238.43729097456617,244.9212216002394,240.60377839976059,0.0
257,244.2,243.3,246.3350727865122,238.6110727865122,244.81203025374268,240.65896974625733,0.0
258,244.55,243.76,246.201494425892,239.115494425892,244.84984632729785,240.63915367270218,0.0
259,245.97,244.31,246.05682829009277,239.81282829009274,245.2518929496074,240.4161070503926,5.1200000000000045
260,245.91,245.33,246.14798750056013,240.21598750056012,245.6767510904918,240.28024890950826,0.0
261,245.72,244.67,246.27798869098297,240.55798869098294,245.89006582089942,240.16693417910054,0.0
262,247.0,246.01,246.62418024422266,240.89218024422263,246.59285835269836,239.86214164730168,0.0
263,247.42,246.47,246.64644879239188,241.5064487923919,247.2145822659699,239.6554177340301,0.0
264,246.91,246.18,246.75145366930695,241.93545366930692,247.70362461870343,239.57037538129663,2.75
265,246.98,246.28,246.91931522461104,242.23931522461103,248.11951557636866,239.52348442363137,0.0
266,247.8,247.16,247.04585663179097,242.65385663179097,248.60621661440257,239.44978338559747,0.0
267,247.79,247.13,247.0215845716204,243.16958457162042,248.96683937662834,239.6991606233717,0.0
268,248.0,245.68,247.52800508860892,243.06400508860892,249.30477544459666,239.73222455540332,0.0
269,247.06,246.13,247.56371888969377,243.33571888969377,249.45198358050922,240.1410164194908,2.319999999999993
270,247.48,246.53,247.76345994781818,243.3874599478182,249.5553366661564,240.53466333384358,0.0
271,247.5,246.716,247.87640661945454,243.60680661945457,249.71250980577844,240.88849019422156,0.0
272,247.6,246.37,248.0161583699827,243.7905583699827,249.87587153437565,241.19212846562428,0.0
273,247.34,246.64,248.0867909061748,243.92119090617481,249.54474589110418,242.16425410889582,0.0
274,247.79,246.97,248.20269653415815,244.07309653415817,249.41794923689753,242.8210507631024,1.4199999999999875
275,247.87,247.37,248.3276587690002,244.2780587690002,249.2662093754088,243.52279062459112,0.0
276,248.91,246.83,248.6388150767145,244.1492150767145,248.74852224081997,244.54747775918003,0.0
277,247.31,246.06,248.83833745036077,244.11273745036078,248.51672971373856,245.10327028626145,0.0
278,246.44,243.7,248.82571483604073,243.60811483604073,248.69121386914074,244.86278613085923,0.0
279,244.8,243.75,248.62200866117968,243.4124086611797,248.89972573516607,244.5102742648339,5.210000000000008
280,246.79,245.55,249.01579831249592,243.1181983124959,248.88180121151117,244.6291987884888,0.0
281,247.0,246.16,249.06918894940108,243.14918894940106,248.86526465597984,244.73073534402016,0.0
282,247.57,246.45,249.12631381136288,243.2503138113629,248.86190776532615,244.72909223467386,0.0
283,246.6,243.09,249.44123630551883,242.34523630551882,249.23544254663378,243.95455745336616,0.0
284,244.189,242.2,249.36987094308847,241.81027094308848,249.54075376944755,243.23224623055242,5.3700000000000045
285,243.2,241.83,249.28767371041337,241.38007371041337,249.6986467592134,242.68235324078657,0.0
286,245.62,243.55,249.42578097608828,241.2621809760883,249.5651377110081,242.6178622889919,0.0
287,245.05,244.16,249.35711612122273,241.18151612122276,249.42594010419816,242.47005989580174,0.0
288,245.18,243.75,248.81127649063012,241.4836764906301,249.31803969334507,242.25696030665492,0.0
289,245.61,244.39,248.8693263486653,241.31372634866534,249.1996637680888,242.14033623191116,3.789999999999992
290,245.2,244.09,248.507657172602,241.576057172602,249.08243934615464,242.03756065384542,0.0
291,245.15,242.93,248.7653850609256,241.28178506092564,248.87122836587378,242.00177163412616,0.0
292,246.32,244.62,248.97532934083745,241.25972934083745,248.68162796415297,242.04837203584705,0.0
293,247.77,246.0473,248.78327892742436,241.90367892742438,248.76968559210513,242.01331440789488,0.0
294,248.33,247.67,248.7912428390983,242.37124283909827,248.8502332815142,241.97576671848583,5.400000000000006
295,250.12,249.28,250.2802811715148,245.0082811715148,251.42458866239602,242.28041133760402,0.0
296,250.07,249.6,250.01777820279912,245.7137782027991,251.5803578175267,242.83164218247327,0.0
297,250.19,248.92,250.23675170729442,245.9127517072944,251.90561853137126,242.9683814686287,0.0
298,249.98,249.185,250.36301344945684,246.03701344945682,252.01248455295246,243.34451544704763,0.0
299,249.63,249.02,250.4411074066514,246.19510740665143,251.98334240400345,243.91865759599648,1.2700000000000102
300,249.5532,248.08,250.25002289173221,246.50274289173223,251.88967812249962,244.44932187750044,0.0
301,249.7,248.805,250.32003404490058,246.56675404490056,251.7225342538421,245.06746574615786,0.0
302,250.49,248.87,250.67304413586245,246.51976413586246,251.6077614194117,245.70223858058836,0.0
303,250.44,249.63,250.8580532657803,246.66877326578032,251.6383207562178,246.10567924378216,0.0
304,251.32,250.13,251.02696628808692,246.96968628808693,251.93541516657314,246.18258483342692,3.2399999999999807
305,252.32,251.2926,251.37531616541202,247.254036165412,252.44344700368842,246.12255299631155,0.0
306,252.89,252.23,251.7509660544204,247.5536860544204,252.78661618537808,246.4593838146219,0.0
307,253.44,252.56,252.00703023971366,247.96575023971369,253.2023025933835,246.6696974066165,0.0
308,254.68,253.196,252.5811359311695,248.2818559311695,253.89608435435207,246.75491564564794,0.0
309,254.7008,253.85,253.0043915567724,248.6087915567724,254.2647397977237,247.1652602022763,3.4081999999999937
310,254.7,253.65,253.21912378946072,248.99280378946074,254.70573273870804,247.19826726129196,0.0
311,255.05,253.98,253.59479390475013,249.28647390475015,255.24643797037186,247.11456202962813,0.0
312,255.02,254.32,253.75168591382152,249.81136591382153,255.801676079649,247.044323920351,0.0
313,255.06,254.365,254.00092154107662,250.10660154107663,256.20676566851296,247.09423433148712,0.0
314,255.27,254.64,254.16475377525978,250.49443377525978,256.56750819205035,247.30949180794968,1.6200000000000045
315,255.51,254.82,254.36669722523507,250.85637722523504,256.9530036450872,247.48099635491278,0.0
316,255.52,254.98,254.61493177521265,251.15261177521262,257.31653641077673,247.6674635892232,0.0
317,255.95,255.5,254.80504874900188,251.50272874900188,257.6624770156913,247.8875229843087,0.0
318,255.83,254.35,255.04810696338268,251.76178696338263,257.88642435695107,248.30357564304887,0.0
319,257.14,255.7744,255.50392915734622,252.01168915734618,258.26596290352154,248.69103709647854,2.789999999999992
320,257.51,256.02,255.81594733283706,252.14770733283703,258.2510526923765,249.42394730762354,0.0
321,256.83,256.15,255.98548758685254,252.46924758685256,258.1720436894134,250.25095631058667,0.0
322,256.31,254.0,256.458690673819,252.19845067381897,257.93700157468663,251.00999842531334,0.0
323,256.3,255.48,256.64468394297904,252.25844394297906,257.63537776767845,251.8386222323216,0.0
324,257.89,255.6254,257.28301118650484,252.24077118650487,257.74988472281603,252.372115277184,3.8899999999999864
325,257.6,256.41,257.5943548830282,252.30811488302822,257.7406282995002,252.82437170049985,0.0
326,257.44,256.805,257.83376108464455,252.48752108464458,257.80944778034086,253.1845522196591,0.0
327,258.43,257.07,258.23160479086886,252.5333647908689,257.9126986578759,253.51430134212407,0.0
328,257.75,256.19,258.4578443345956,252.72760433459567,258.15211003684675,253.56788996315322,0.0
329,258.5,257.3,258.6968458265389,253.03284582653893,258.5182585974421,253.60974140255783,2.3100000000000023
330,259.0,258.22,258.8391462240114,253.45914622401145,258.85141410349394,253.76658589650614,0.0
331,259.35,258.09,259.1872275360103,253.5912275360103,259.13145801492317,253.89154198507683,0.0
332,259.22,258.15,259.148348723057,254.14834872305698,259.4802865263862,253.95171347361386,0.0
333,258.39,256.36,259.6412678922897,253.94526789228968,259.5472821795794,254.23771782042056,0.0
334,258.2926,257.37,259.4952861882622,254.33824618826216,259.58949979278106,254.50950020721888,2.990000000000009
335,258.59,257.27,259.6338798846181,254.46883988461812,259.66071917431685,254.74228082568314,0.0
336,257.85,256.52,259.9225122765593,254.30947227655926,259.64293724415313,254.986062755847,0.0
337,257.22,255.63,260.0061320597441,254.0970920597441,259.595920837349,255.10507916265098,0.0
338,259.04,257.4748,260.3635023397685,254.03846233976844,259.6792895988946,255.3047104011054,0.0
339,258.5882,257.77,260.35626592645724,254.17122592645717,259.71492998297475,255.34407001702522,3.410000000000025
340,266.38,265.4793,266.467446614425,257.779766614425,267.4902446695058,255.42275533049423,0.0
341,267.32,266.345,266.5789126511464,258.5552326511464,268.168897999336,255.589102000664,0.0
342,267.56,266.65,266.8732866843706,259.05760668437057,268.6606738645181,255.999326135482,0.0
343,267.22,265.6,266.7859108096687,259.6582308096686,268.6402317084289,256.94176829157107,0.0
344,267.04,265.39,266.51904692303356,260.5513669230336,268.91327710165626,257.4577228983437,2.170000000000016
345,274.1,272.98,270.847545869682,265.57954586968197,272.89418078802646,263.34981921197357,0.0
346,275.25,274.081,271.5690653106646,266.0630653106646,273.972647203609,263.1743527963911,0.0
347,274.42,272.92,272.27320194774416,266.36920194774416,274.78694336857274,263.14105663142726,0.0
348,276.12,274.56,273.1767065241495,266.76070652414944,275.97048943765355,262.8915105623464,0.0
349,278.11,276.0819,274.2195925694686,267.23235256946856,277.41307971529847,262.5659202847016,5.189999999999998
350,286.43,284.5,283.0182405817649,273.576840581765,288.63053636147794,266.12946363852205,0.0
351,284.736,281.22,283.26919862159684,273.9853986215969,288.3708484532126,267.8791515467875,0.0
352,283.3,280.68,283.4888844671591,274.38908446715914,288.148378433012,269.414621566988,0.0
353,283.06,280.68,283.9404097560011,274.44060975600115,287.9128095520808,270.7611904479192,0.0
354,280.23,275.41,284.56417073162004,273.10437073162007,287.5290181578663,271.5289818421337,11.019999999999982
355,275.85,263.31,285.13671637622764,269.69291637622763,289.3706324352167,268.73836756478335,0.0
356,269.7,258.7,286.29768624515833,266.95388624515834,289.8316639328975,267.79833606710247,0.0
357,272.36,267.58,285.8287542218099,265.7169542218099,290.4369613037027,266.5060386962973,0.0
358,268.17,257.59,285.8438633435423,262.2460633435423,292.7390321954785,262.5549678045216,0.0
359,263.61,252.92,286.12140492987163,259.5790049298716,293.64675629837694,260.18524370162316,22.930000000000035
360,278.01,275.26,280.50596978269937,264.0881697826993,286.37213347225725,257.3038665277428,0.0
361,278.92,274.36,280.5191059938708,264.48130599387076,284.6232504627037,258.02774953729624,0.0
362,276.19,271.29,280.75613399445456,264.08233399445453,283.183436756055,258.45656324394497,0.0
363,273.17,266.0,280.6006831378398,263.3388831378398,281.37658029656166,258.84341970343837,0.0
364,269.72,264.82,280.4514656961408,262.93766569614075,279.3752684759436,259.59473152405644,14.100000000000023
365,272.89,267.61,280.89774991555595,262.58574991555594,278.900892585149,259.743107414851,0.0
366,273.39,271.18,280.814154685503,262.886154685503,279.1213103510513,260.4176896489487,0.0
367,273.18,270.2,280.54271138212175,263.3347113821218,279.39329473725473,260.51070526274526,0.0
368,274.24,272.42,280.43054839334826,263.85854839334826,279.8248774702327,260.7221225297672,0.0
369,278.87,275.34,281.16306759398174,264.40706759398176,279.604932552283,263.06606744771693,11.259999999999991
370,279.91,278.0801,281.41523163265015,265.24727163265015,279.6588019070019,264.71419809299806,0.0
371,280.41,276.03,281.7019695723978,265.6060095723978,279.7505432826555,265.7604567173446,0.0
372,278.02,274.67,281.54873247026467,266.0727724702647,279.5272832321039,266.9137167678961,0.0
373,276.61,274.43,280.66399413976325,267.18403413976324,279.60322037353365,267.3787796264663,0.0
374,275.39,274.14,279.9602785074048,267.9403185074048,279.665537502889,267.43346249711095,6.270000000000039
375,263.13,254.67,278.53681442650463,255.38253442650466,283.310335761405,255.72066423859508,0.0
376,261.31,256.84,277.68618162398036,255.05418162398038,283.210566436789,254.678433563211,0.0
377,264.355,256.6,278.6715452788394,253.5335452788394,282.8120062372249,254.14499376277516,0.0
378,266.64,264.32,278.62749334752135,253.48949334752135,282.3592545169224,253.8837454830775,0.0
379,265.11,258.0,278.1378273144241,252.77182731442412,281.8202768561462,252.98472314385384,11.969999999999999
380,267.89,265.35,272.6012717035769,260.30527170357686,271.53525179899395,257.14674820100606,0.0
381,267.9762,261.28,272.6017239222839,259.6432439222839,271.4438666412786,257.02513335872135,0.0
382,264.13,260.85,272.57034450111405,259.199864501114,271.3984382725465,257.37356172745353,0.0
383,267.2452,264.29,272.68585073910316,259.1652907391031,271.42875615054476,257.9912438494552,0.0
384,267.34,265.5,272.4082725734743,259.5637125734743,271.6056373689713,258.15536263102865,7.126199999999983
385,267.89,264.43,272.349701852191,259.341141852191,270.99214500002114,259.4728549999788,0.0
386,265.1,262.11,272.1572807234109,259.36872072341095,270.8103049200894,260.0756950799107,0.0
387,265.68,262.76,272.21118541641937,258.8266254164194,270.8212306532532,260.0287693467468,0.0
388,263.36,259.05,272.2630991862842,258.22253918628417,270.81204981825067,259.73595018174933,0.0
389,266.7892,261.15,272.77495640663807,257.85871640663805,270.4752337234265,260.70276627657347,8.839999999999975
390,268.02,266.11,272.8196386536249,258.1193986536249,270.2947475760138,261.4752524239862,0.0
391,267.325,265.15,272.05353973423206,259.1617797342321,270.3921746048001,261.55482539519977,0.0
392,269.865,267.09,272.35723880716233,259.59947880716237,270.8173108654084,261.70368913459157,0.0
393,272.39,270.22,272.7875932064802,260.31991320648024,271.79325723201856,261.33674276798143,0.0
394,273.15,271.58,273.33323575824403,260.973555758244,272.8326095176191,261.06739048238086,8.0
395,274.08,272.36,273.54015044793505,261.87647044793505,273.70502614801836,260.75997385198167,0.0
396,271.61,270.03,273.85516850051266,262.2074885005126,273.8500928333724,260.7059071666275,0.0
397,272.76,271.11,274.00399435760664,262.8603143576066,274.1749829650012,260.5660170349989,0.0
398,273.23,271.13,273.9027415616441,263.6430615616441,274.6148010361359,260.4381989638641,0.0
399,272.03,270.93,273.2384347462494,264.79443474624946,275.03424452390817,260.4907554760918,4.050000000000011
400,273.98,271.3512,273.78306000851137,265.0790600085114,275.76487251975607,260.440127480244,0.0
401,274.25,272.24,274.05281619817697,265.41481619817694,276.09991266299875,261.06808733700126,0.0
402,273.39,270.99,274.2891670364458,265.86916703644584,276.4953075643984,261.6456924356016,0.0
403,273.22,270.78,274.4862939853558,266.19029398535577,276.87887318803985,261.9111268119601,0.0
404,272.86,271.58,274.60083741532196,266.4208374153219,277.1300538464837,262.21894615351636,3.4700000000000273
405,275.185,274.26,276.54942152048676,266.0134215204867,275.88370334097516,267.43929665902493,0.0
406,275.53,274.18,276.6530956613927,266.6370956613927,275.92779916418374,268.2132008358162,0.0
407,277.52,275.09,277.2851817888791,267.1011817888791,276.3518365426378,268.8371634573623,0.0
408,278.28,276.34,277.6862120947001,267.6862120947001,277.0192234005528,268.9567765994472,0.0
409,278.25,276.66,278.0123823713954,268.40838237139536,277.9170822143859,268.67591778561405,4.099999999999966
410,279.37,278.31,278.5018697645958,268.93786976459586,278.7585934744673,268.40540652553267,0.0
411,279.33,278.19,278.34712026320574,270.0831202632057,279.56654835721736,268.1914516427827,0.0
412,279.48,277.8,278.2284421429004,270.92844214290045,280.0430902951307,268.4079097048693,0.0
413,279.33,278.0599,278.4128286054813,271.5348286054814,280.6198218130352,268.48017818696485,0.0
414,277.51,275.35,278.6941782621022,271.6641782621022,280.85661249617243,268.75538750382765,4.1299999999999955
415,276.7,274.95,278.94468509428293,271.6766850942829,280.9348651398306,269.2001348601694,0.0
416,275.75,273.53,279.2987150853036,271.3587150853036,280.98871961580386,269.3592803841961,0.0
417,276.72,275.59,279.1177898390842,271.6617898390842,281.0377439327322,269.64625606726776,0.0
418,275.98,273.68,279.0802860448857,271.4802860448857,281.03064310557903,269.741356894421,0.0
419,275.785,274.49,279.01983023108704,271.43783023108705,281.0058943594052,269.9601056405948,3.1900000000000546
420,273.6162,269.1,279.509084494793,270.143084494793,281.1159073482801,269.7350926517198,0.0
421,272.56,270.79,279.3278383524318,269.70983835243175,280.7268901631534,270.3821098368466,0.0
422,273.865,269.18,279.4365680331526,268.61656803315253,281.1291697085226,269.6538302914775,0.0
423,271.75,268.49,279.5298472680904,267.92584726809037,281.134874126151,269.64312587384904,0.0
424,273.66,271.1495,279.1747189568437,267.8147189568437,281.25957832153625,269.2864216784638,5.375
425,277.96,276.5,280.048825653509,267.476825653509,280.8341938030171,268.334806196983,0.0
426,279.01,278.08,279.63208035317484,268.87208035317485,280.89839739808394,268.30460260191603,0.0
427,278.04,276.52,280.00245365287253,268.9984536528725,280.56100000541704,268.435999994583,0.0
428,279.43,277.6,280.0432199716466,269.88521997164656,280.8189419154067,268.3120580845934,0.0
429,279.93,278.66,280.0857704505373,270.72377045053736,280.9929689017792,268.2240310982208,3.430000000000007
430,279.803,278.84,280.09915421715283,271.45995421715287,281.3586223735275,268.07937762647236,0.0
431,280.91,278.41,280.4858633393288,271.9666633393288,281.9977953229036,267.83120467709637,0.0
432,281.18,280.06,280.6582192117737,272.71501921177367,282.7902943475233,267.5947056524767,0.0
433,280.74,279.46,280.8377792868428,273.1665792868428,283.2866518790643,267.5013481209357,0.0
434,280.48,279.5,280.663809830953,273.850609830953,283.76349382930766,267.56850617069233,2.769999999999982
435,280.43,279.06,280.7100755613384,274.3648755613384,284.2698403569218,267.60815964307824,0.0
436,282.56,280.63,281.34793503168714,274.50273503168717,284.8273100254155,268.1116899745846,0.0
437,284.37,281.28,282.06942693343126,274.9402269334312,285.76238084228106,268.417619157719,0.0
438,284.11,283.09,282.2199196064378,275.71071960643775,286.08175758098173,269.4972424190182,0.0
439,283.82,280.38,282.88769869153896,275.51049869153894,286.08436608166863,270.5476339183313,5.310000000000002
440,281.69,279.36,283.2326131018686,275.3086131018685,285.79905235606657,271.69994764393346,0.0
441,282.02,280.38,283.34274518740494,275.5907451874049,285.56030176684675,272.8856982331533,0.0
442,282.13,280.1315,283.65113612193784,275.54773612193776,284.73075847719883,274.7112415228012,0.0
443,282.58,279.16,284.2809041103247,275.44950411032465,284.24575699448815,276.12424300551186,0.0
444,283.6577,282.33,284.7061389569604,275.73565895696044,284.2628641580723,276.92513584192756,4.497699999999952
445,284.99,283.2015,285.2107057229642,276.0728257229642,284.7911548918837,277.07084510811626,0.0
446,286.01,285.24,285.4830137493486,276.74113374934853,285.5209160062776,277.00908399372236,0.0
447,285.91,284.94,285.4731019636963,277.57922196369634,285.8125337533993,277.5774662466007,0.0
448,285.97,284.915,285.8176103481062,277.9097303481062,286.20753878874945,277.7524612112505,0.0
449,284.055,282.36,285.7950703149532,278.17919031495325,286.2607575299412,278.0562424700588,3.6499999999999773
450,284.16,281.77,285.8178198087671,278.1779398087672,286.1793653283044,278.41363467169566,0.0
451,284.17,282.05,286.00897411269415,278.3490941126941,286.31400736237356,278.6219926376265,0.0
452,282.54,280.16,286.31927086386617,277.96279086386613,286.307762126585,278.70023787341506,0.0
453,285.04,283.36,286.47002982921225,278.1775498292122,286.37916614689175,279.03483385310824,0.0
454,285.5601,283.37,286.9031012740491,278.26566127404914,286.4997384453772,279.4522615546228,5.400099999999952
455,285.97,285.06,287.0212697241397,278.73522972413963,286.7146618022307,279.78433819776933,0.0
456,287.31,285.7135,287.40496022660255,279.01092022660254,287.12148244823527,279.8505175517647,0.0
457,286.76,285.575,287.7300611574023,279.2500211574023,287.41844987442016,279.7695501255798,0.0
458,286.94,285.43,288.0401048566973,279.3780648566973,287.6617371017875,279.7712628982125,0.0
459,287.67,286.38,288.2360967751071,279.90605677510706,288.15546566265033,279.8865343373496,2.6100000000000136
460,289.9,288.68,288.7798037489064,280.44976374890643,288.9362915388036,280.0887084611964,0.0
461,290.4175,289.4,289.06456243948674,281.1755224394867,289.71870928347,280.16529071653,0.0
462,291.74,289.8854,289.2931926833451,282.15831268334506,290.6807678822724,280.26523211772763,0.0
463,291.36,289.63,289.4468352849313,282.8759552849313,291.2875823654976,280.44941763450237,0.0
464,290.81,289.29,289.7079204958902,283.40508049589016,291.8575090174476,280.5504909825524,3.0600000000000023
465,290.86,289.03,292.04903246921293,284.5876724692129,292.30471159636227,285.21428840363774,0.0
466,291.58,289.55,292.41785604357364,284.7124960435736,292.3746526406356,285.6683473593644,0.0
467,291.69,290.825,292.45969642037613,285.1763364203761,292.50536663140554,286.0256333685944,0.0
468,293.94,291.2363,292.9592186660546,285.5838586660546,293.07408024765175,286.1979197523482,0.0
469,293.22,291.81,293.174119745478,285.88675974547795,293.02306216686725,286.8689378331328,4.910000000000025
470,291.5,290.37,293.351982626861,285.99262262686096,293.0080515758111,287.23494842418893,0.0
471,291.65,290.4833,293.1729604719218,286.37692047192184,293.064975683895,287.2750243161049,0.0
472,292.24,289.41,293.4349661412626,286.1349261412626,293.0637580590684,287.2722419409316,0.0
473,291.91,290.1,293.5434817468567,286.19880174685665,292.96994718498877,287.2870528150112,0.0
474,291.28,289.95,293.63632539001316,286.2676453900131,293.0024687215483,287.29653127845165,2.829999999999984
475,292.93,290.98,293.87766011477373,286.3649801147738,293.1596618926824,287.28133810731765,0.0
476,292.355,291.14,293.80967724670006,286.7069972467001,293.29943760543074,287.31656239456925,0.0
477,293.21,291.32,294.1538832232048,286.64120322320485,293.4338902769933,287.4511097230067,0.0
478,291.24,287.66,294.33068863051864,286.28200863051865,293.34303810495624,287.6699618950438,0.0
479,290.27,286.22,294.54989352285025,285.58921352285023,293.3079112128248,287.72708878717526,6.989999999999952
480,288.22,285.5,294.5556503301978,285.15497033019784,293.34728010102293,287.659719898977,0.0
481,288.86,286.77,294.50647125113136,284.7364712511314,293.5260580128195,287.3159419871805,0.0
482,286.91,277.88,294.7662358938808,282.32023589388075,296.12363254590144,283.63636745409855,0.0
483,278.9,270.36,294.5088800944635,279.45888009446355,299.0047366921313,278.8892633078687,0.0
484,277.09,272.37,294.1760343711813,277.6900343711813,299.75851016382984,276.6424898361701,18.5
485,277.04,274.3,293.1836501453545,276.4856501453545,300.53250088731386,274.3744991126862,0.0
486,280.82,276.07,293.8023025124636,275.0223025124636,300.26427992001874,273.59172007998126,0.0
487,281.15,277.56,293.76494036841945,274.3049403684195,299.86510208594706,272.91389791405294,0.0
488,280.07,274.97,293.3218031904747,273.2938031904748,299.2639819060206,271.79701809397943,0.0
489,279.3,275.47,292.60563145804855,272.6656314580486,298.72021488394927,270.7667851160507,6.849999999999966
490,277.36,274.41,291.9253808429963,271.89338084299635,298.2364377287309,269.6495622712691,0.0
491,274.87,268.61,291.9969636198538,270.2409636198538,297.71245677854296,268.45954322145707,0.0
492,273.76,264.7,290.4003004179629,268.828300417963,298.11576264790585,265.60023735209415,0.0
493,271.81,266.23,289.08227180672833,268.3302718067284,297.3388930363206,264.3161069636794,0.0
494,271.0,262.29,288.56634115846845,266.29834115846853,296.7568513692314,262.3591486307686,15.069999999999993
495,270.25,259.85,288.8057372386143,263.4737372386143,295.7233340039654,260.60566599603453,0.0
496,268.12,263.12,287.72461940636526,262.96061940636537,293.9256596673335,260.02434033266655,0.0
497,273.23,270.12,287.649798510521,262.13779851052107,291.5840526991091,260.2569473008909,0.0
498,273.73,270.38,287.0920081761857,262.4320081761857,289.45646649357155,260.7915335064285,0.0
499,275.23,269.59,287.1804835879775,261.7964835879775,287.4048019509251,261.25019804907487,15.379999999999995
500,274.01,271.35,287.0178661034082,261.7498661034082,285.0376760294363,262.1743239705637,0.0
501,275.3,273.25,286.2179740935598,262.6899740935598,282.453535649248,263.530464350752,0.0
502,281.1,277.08,286.22635751322076,263.9303575132207,282.97870217082215,263.27629782917785,0.0
503,281.22,279.22,285.8447044167235,265.3447044167235,283.9153865489264,263.1726134510736,0.0
504,279.24,276.18,285.1729230437022,266.4289230437022,284.12518654618987,263.14381345381014,9.870000000000005
505,277.46,271.99,283.9392160871592,267.04721608715914,284.0374960010318,263.0485039989682,0.0
506,275.325,271.25,283.4272431264774,266.90524312647733,283.1243333347898,263.12766666521026,0.0
507,274.61,268.45,283.0942675906224,266.2922675906224,282.06708806846945,263.15991193153064,0.0
508,273.54,267.0102,283.57086877246786,265.4969487724678,281.73247179151,263.1565282084899,0.0
509,274.75,271.21,283.0743060322328,265.8403860322328,281.456260349802,263.18073965019795,10.449799999999982
510,265.1613,258.62,281.8841784247641,259.2705384247641,279.993979802046,260.8030201979539,0.0
511,267.87,262.48,281.4481442890723,258.47850428907225,279.04337933921005,260.3906206607899,0.0
512,269.0,265.37,281.4452562615416,257.6236162615416,278.77164295992435,259.9513570400756,0.0
513,267.49,264.12,280.47208328425194,257.8035632842519,278.50860124162386,259.5453987583761,0.0
514,264.03,259.85,280.12657630479936,256.4980563047994,278.7399973560314,258.3410026439685,10.379999999999995
515,255.95,251.69,267.6034215577622,239.3452215577622,270.5587651049739,235.44723489502613,0.0
516,257.31,254.0,266.6332956951182,240.9430956951182,269.609914142325,235.716085857675,0.0
517,258.91,256.19,266.2624627717736,242.11046277177354,268.64731920001475,236.06868079998532,0.0
518,259.16,255.5,264.95746631731896,244.30946631731894,267.74261168907844,236.44838831092153,0.0
519,259.0098,257.03,263.90138190614573,246.1934619061457,266.49448207064734,237.04851792935267,7.470000000000027
520,263.83,261.79,267.07517691905576,253.3725369190558,270.5775112618922,245.3164887381078,0.0
521,264.55,262.48,267.27861911724096,253.77597911724095,270.61869786150044,246.84130213849957,0.0
522,268.52,264.25,268.31230491559893,254.08566491559895,271.3691452687045,247.8568547312955,0.0
523,270.47,267.27,269.4605101617324,254.60051016173236,272.33832814125407,248.86267185874598,0.0
524,271.2,269.18,269.83722347966255,255.7532234796626,271.53786686491986,252.24813313508005,9.409999999999968
525,272.03,269.36,270.4400593387423,256.8960593387423,272.4274257448991,253.31557425510087,0.0
