,SPY_high,SPY_low,ATR,weekly_range
594,293.55,292.01,2.1677714285714234,4.234999999999957
595,298.2579,296.22,2.725307142857137,0.0
596,297.52,295.48,2.571021428571421,0.0
597,299.66,297.78,2.5917357142857123,0.0
598,299.58,298.2,2.4582142857142832,0.0
599,300.73,299.51,2.409642857142854,5.25
600,301.13,300.19,2.3975,0.0
601,300.88,299.44,2.2796428571428544,0.0
602,299.93,297.74,2.295714285714285,0.0
603,299.25,296.7,2.364285714285716,0.0
604,300.07,296.96,2.4400000000000017,4.430000000000007
605,298.5,297.04,2.2642857142857133,0.0
606,300.03,298.22,2.039285714285711,0.0
607,301.44,299.09,2.0364285714285706,0.0
608,301.0,299.11,2.0035714285714255,0.0
609,302.23,300.62,2.0028571428571444,5.189999999999998
610,302.01,300.85,1.9400000000000017,0.0
611,301.17,299.49,1.904285714285712,0.0
612,301.2,295.2,2.234285714285712,0.0
613,300.87,293.96,2.62642857142857,0.0
614,294.12,290.9,2.8407142857142844,11.110000000000014
615,288.21,281.72,3.516428571428569,0.0
616,288.04,284.28,3.6614285714285706,0.0
617,288.82,282.04,3.963571428571425,0.0
618,293.62,289.01,4.144999999999994,0.0
619,293.24,289.65,4.324285714285712,11.899999999999977
620,291.6052,287.02,4.5007142857142854,0.0
621,294.15,287.36,4.817857142857138,0.0
622,292.4644,283.76,5.279285714285712,0.0
623,285.64,282.39,5.352142857142853,0.0
624,289.33,284.7138,5.603571428571428,11.759999999999991
625,293.08,291.44,5.764999999999999,0.0
626,292.36,289.95,5.508571428571429,0.0
627,292.86,291.72,5.212857142857144,0.0
628,293.93,290.4,5.183571428571432,0.0
629,292.76,283.47,5.068571428571431,10.45999999999998
630,288.0,285.58,4.9921428571428565,0.0
631,289.95,286.03,4.787857142857145,0.0
632,289.07,285.25,4.65714285714286,0.0
633,293.16,290.61,4.678571428571432,0.0
634,294.2399,291.42,4.5514214285714285,8.989899999999977
635,301.1378,299.45,2.841549999999996,0.0
636,301.02,299.75,2.652264285714279,0.0
637,301.22,298.24,2.5922642857142812,0.0
638,302.63,300.7103,2.4243857142857053,0.0
639,300.67,297.41,2.485107142857134,5.21999999999997
640,299.0,297.27,2.381535714285706,0.0
641,299.84,294.81,2.504035714285704,0.0
642,298.11,294.33,2.4291071428571342,0.0
643,297.86,295.45,2.5055357142857093,0.0
644,297.9465,293.69,2.6609999999999974,6.149999999999977
645,297.55,295.92,2.655285714285717,0.0
646,298.455,293.0,2.8599285714285747,0.0
647,291.51,286.64,3.1735000000000064,0.0
648,290.45,284.82,3.469214285714291,0.0
649,294.63,290.82,3.64937142857143,13.634999999999991
650,295.26,292.77,3.736514285714289,0.0
651,291.85,288.49,3.8515142857142854,0.0
652,292.3,288.6559,3.983678571428576,0.0
653,294.21,291.0,3.9508214285714343,0.0
654,298.74,296.1448,4.220107142857147,10.25
655,296.67,295.57,3.9393928571428654,0.0
656,299.7,296.97,3.937250000000006,0.0
657,299.16,297.92,3.8536785714285764,0.0
658,300.24,298.515,3.6810714285714345,0.0
659,299.395,296.99,3.6992857142857156,4.670000000000016
660,300.21,298.935,3.469642857142856,0.0
661,300.9,298.91,3.140357142857137,0.0
662,299.94,298.495,2.8414285714285654,0.0
663,301.07,299.4601,2.655707142857137,0.0
664,302.2,299.6806,2.6578071428571337,3.704999999999984
665,303.85,302.91,2.4906642857142782,0.0
666,304.23,302.86,2.3192357142857043,0.0
667,304.55,301.99,2.272807142857135,0.0
668,304.13,301.73,2.0520928571428465,0.0
669,306.19,304.74,2.1778071428571315,4.4599999999999795
670,308.0,306.96,2.0428071428571326,0.0
671,307.9195,306.71,2.040628571428564,0.0
672,307.4,306.06,2.0049142857142743,0.0
673,309.65,307.66,2.015271428571416,0.0
674,309.0036,307.03,1.99624285714285,3.589999999999975
675,308.94,307.27,1.9733857142857119,0.0
676,309.99,307.7,2.033742857142857,0.0
677,309.54,307.66,2.053035714285715,0.0
678,309.64,308.09,1.9837928571428611,0.0
679,311.84,310.26,1.9866500000000014,4.569999999999993
680,315.18,313.8,2.193571428571431,0.0
681,314.55,312.81,2.2128571428571484,0.0
682,314.7,313.4393,2.0979071428571467,0.0
683,317.99,314.17,2.2550500000000033,0.0
684,318.67,316.02,2.3450500000000067,5.860000000000014
685,323.73,320.36,1.9934357142857095,0.0
686,323.54,322.24,1.8865928571428543,0.0
687,325.78,322.67,2.05373571428571,0.0
688,326.73,325.52,2.165164285714281,0.0
689,327.46,325.2,2.222635714285709,7.099999999999966
690,325.12,322.66,2.5810357142857066,0.0
691,327.85,323.6038,2.7917499999999955,0.0
692,328.63,326.4,2.728892857142857,0.0
693,327.91,323.54,2.8781785714285695,0.0
694,327.17,320.73,3.213178571428569,7.899999999999977
695,326.16,323.22,3.3688928571428556,0.0
696,330.01,327.72,3.6627499999999964,0.0
697,333.09,330.67,3.8248928571428524,0.0
698,334.49,332.8,3.750607142857137,0.0
699,333.9941,331.6,3.8223071428571336,11.269999999999982
700,333.5623,321.24,3.7744571428571385,0.0
701,324.61,311.69,4.2765999999999975,0.0
702,318.11,310.7,4.518028571428573,0.0
703,311.5637,297.51,5.401150000000001,0.0
704,297.892,285.54,6.112428571428572,48.02229999999997
705,309.16,294.46,6.908142857142861,0.0
706,313.84,297.57,7.9031428571428615,0.0
707,313.1,303.33,8.651000000000007,0.0
708,308.47,300.01,9.386000000000008,0.0
709,298.78,290.23,10.150285714285717,23.609999999999957
710,284.19,273.45,11.689735714285714,0.0
711,288.52,273.5,12.594735714285715,0.0
712,281.94,270.88,13.493428571428572,0.0
713,266.66,247.68,15.087000000000002,0.0
714,271.4754,248.5237,15.875792857142857,40.839999999999975
715,262.43,253.53,18.49276428571429,0.0
716,263.33,256.22,17.747764285714286,0.0
717,257.6591,243.9,16.83133571428571,0.0
718,252.68,244.59,15.740235714285715,0.0
719,253.32,245.22,14.035950000000001,19.42999999999998
720,286.7912,281.35,9.054392857142844,0.0
721,278.04,272.02,9.230107142857133,0.0
722,281.0,276.91,8.809392857142845,0.0
723,283.94,278.75,8.602249999999987,0.0
724,283.7,278.5,8.39510714285713,14.771200000000022
725,288.27,284.62,7.42866428571427,0.0
726,291.4,285.4,7.1308071428571305,0.0
727,294.88,290.41,7.007949999999986,0.0
728,293.3239,288.59,6.833942857142842,0.0
729,290.6572,281.52,7.001599999999988,13.360000000000014
730,283.9,279.13,6.671642857142847,0.0
731,289.25,283.7134,6.471592857142846,0.0
732,288.46,283.78,6.500878571428562,0.0
733,289.78,287.13,6.310164285714275,0.0
734,292.95,287.68,6.297935714285704,13.819999999999993
735,294.0,289.88,5.90864999999999,0.0
736,294.24,286.52,5.891507142857137,0.0
737,287.19,278.965,6.108292857142852,0.0
738,285.11,272.99,6.602578571428568,0.0
739,286.33,281.34,6.580435714285715,21.25
740,296.75,292.7,6.899721428571431,0.0
741,296.205,291.95,6.550078571428576,0.0
742,297.87,295.57,6.63337142857143,0.0
743,297.67,293.6886,6.265100000000002,0.0
744,295.63,293.22,6.096528571428572,5.920000000000016
745,306.205,303.06,6.196885714285709,0.0
746,308.13,305.1,5.861885714285705,0.0
747,313.22,309.94,5.641528571428564,0.0
748,313.0,309.08,5.055814285714279,0.0
749,321.275,317.16,5.40759999999999,18.214999999999975
750,323.41,319.63,4.950457142857134,0.0
751,323.2849,319.36,4.926878571428562,0.0
752,322.39,318.2209,4.80324285714285,0.0
753,312.15,300.01,5.875285714285708,0.0
754,309.08,298.6,6.451714285714279,24.810000000000002
755,308.28,296.74,6.793857142857133,0.0
756,315.64,307.67,6.928857142857132,0.0
757,314.39,310.86,6.852428571428561,0.0
758,312.3,309.51,6.659571428571423,0.0
759,314.38,306.53,6.995642857142855,18.899999999999977
760,311.05,306.75,7.0863571428571435,0.0
761,314.5,311.6101,6.99635714285714,0.0
762,310.51,302.1,7.427071428571423,0.0
763,307.64,301.28,7.173142857142856,0.0
764,306.39,299.42,7.448857142857138,15.079999999999984
765,317.68,315.56,5.814285714285712,0.0
766,317.52,313.37,5.4971428571428556,0.0
767,316.3,312.7,5.502142857142859,0.0
768,317.1,310.68,5.761428571428573,0.0
769,317.88,312.76,5.566428571428572,7.199999999999989
770,322.71,314.13,5.8721428571428556,0.0
771,319.76,312.0,6.149285714285712,0.0
772,323.04,319.265,5.732857142857142,0.0
773,321.28,319.09,5.475714285714288,0.0
774,322.57,319.735,5.111785714285714,11.04000000000002
775,325.13,320.62,5.028214285714284,0.0
776,326.93,323.94,4.786071428571428,0.0
777,327.2,324.5,4.7267857142857155,0.0
778,327.23,321.48,4.7675,0.0
779,321.99,319.246,4.643500000000001,7.984000000000037
780,323.41,320.775,4.53528571428572,0.0
781,323.64,320.85,4.4774285714285735,0.0
782,325.73,322.075,4.344571428571429,0.0
783,324.41,319.64,4.370285714285716,0.0
784,326.63,321.33,4.136000000000004,6.990000000000009
785,329.62,327.73,3.803142857142863,0.0
786,330.06,327.86,3.666000000000005,0.0
787,332.39,331.18,3.6352857142857147,0.0
788,334.46,331.13,3.670642857142858,0.0
789,334.88,332.3,3.5327857142857146,7.149999999999977
790,335.77,332.955,3.5202857142857136,0.0
791,337.54,332.01,3.7224285714285736,0.0
792,338.28,332.8377,3.703142857142857,0.0
793,338.2514,335.83,3.610814285714286,0.0
794,337.42,335.62,3.551171428571426,6.269999999999982
795,338.34,336.8517,3.4590285714285716,0.0
796,339.1,336.61,3.3111714285714293,0.0
797,339.61,336.62,3.1333142857142855,0.0
798,338.8,335.22,3.010457142857141,0.0
799,339.72,337.55,2.9440285714285688,4.5
800,343.0,339.4504,3.0404285714285697,0.0
801,344.21,342.27,3.0125714285714276,0.0
802,347.86,344.17,3.0418571428571437,0.0
803,349.9,346.53,3.0982857142857165,0.0
804,350.72,348.15,3.0807857142857205,11.269600000000025
805,340.38,334.2208,6.609285714285712,0.0
806,342.02,338.4683,6.724999999999999,0.0
807,343.06,338.52,6.782142857142857,0.0
808,337.6996,332.991,6.957785714285714,0.0
809,335.49,327.97,7.336357142857135,15.089999999999975
810,327.13,321.73,7.813499999999989,0.0
811,330.9,325.86,7.925642857142845,0.0
812,331.2,322.1,8.13635714285713,0.0
813,326.797,319.8,7.5568571428571305,0.0
814,329.58,321.64,7.198285714285703,11.399999999999977
815,334.96,332.15,6.946142857142844,0.0
816,334.77,331.6209,6.51036428571427,0.0
817,338.29,332.88,6.241792857142847,0.0
818,338.74,335.01,6.090364285714275,0.0
819,337.0126,331.19,6.056792857142848,7.550000000000011
820,339.96,336.01,6.239649999999991,0.0
821,342.17,334.38,6.471792857142849,0.0
822,341.63,338.09,6.534007142857133,0.0
823,343.85,341.86,6.192578571428568,0.0
824,347.35,344.89,5.810435714285717,12.970000000000027
825,354.02,349.06,5.9625785714285735,0.0
826,352.4651,349.09,5.5536571428571495,0.0
827,351.93,347.14,5.396014285714293,0.0
828,348.02,343.13,5.17815714285715,0.0
829,350.75,347.1,4.9938714285714365,10.889999999999986
830,349.33,341.04,5.361078571428578,0.0
831,346.88,342.64,5.286078571428577,0.0
832,348.6847,342.4,5.459985714285722,0.0
833,345.24,340.65,5.369985714285723,0.0
834,345.99,343.13,5.137128571428581,8.680000000000007
835,342.98,335.62,5.306414285714291,0.0
836,340.12,337.99,4.97998571428572,0.0
837,338.2483,326.13,5.624864285714287,0.0
838,333.395,325.09,5.96307857142857,0.0
839,329.69,322.6,5.978078571428573,20.379999999999995
840,332.36,327.24,6.152714285714284,0.0
841,338.25,330.2935,6.385571428571426,0.0
842,347.94,339.59,6.8870000000000005,0.0
843,352.19,348.86,7.244142857142857,0.0
844,351.51,347.65,6.9277142857142895,24.94999999999999
845,364.38,354.06,7.59557142857143,0.0
846,355.18,350.51,7.480235714285714,0.0
847,357.56,355.06,7.403807142857139,0.0
848,356.7182,351.26,7.589392857142855,0.0
849,358.9,354.71,7.270107142857142,13.870000000000005
850,369.62,367.72,3.611071428571433,0.0
851,370.78,367.67,3.531071428571429,0.0
852,371.05,365.95,3.5196428571428595,0.0
853,367.86,364.43,3.476785714285715,0.0
854,366.7402,363.26,3.5446571428571474,7.7900000000000205
855,380.58,377.7189,5.125971428571428,0.0
856,379.86,376.36,4.202399999999999,0.0
857,380.86,377.85,4.252992857142853,0.0
858,381.13,378.1,4.29779285714285,0.0
859,377.58,373.7,4.524935714285708,7.430000000000007
860,377.34,370.376,5.187500000000004,0.0
861,383.22,376.3181,5.436785714285719,0.0
862,383.7,380.48,5.451785714285718,0.0
863,386.24,381.9655,5.548928571428576,0.0
864,388.47,386.1444,5.375042857142863,18.09400000000005
865,390.56,388.35,5.326471428571433,0.0
866,390.89,389.17,5.010757142857143,0.0
867,392.28,387.5,5.230757142857142,0.0
868,391.69,388.1,5.315399999999995,0.0
869,392.9,389.77,5.088257142857137,5.399999999999977
870,390.92,380.572,5.3340071428571365,0.0
871,390.07,386.0,5.501864285714281,0.0
872,386.83,381.31,5.554721428571424,0.0
873,384.0,371.88,6.16400714285714,0.0
874,384.76,372.64,6.806149999999998,19.04000000000002
875,387.68,381.42,7.064721428571423,0.0
876,389.91,381.7299,7.411864285714278,0.0
877,391.4,388.1702,7.381864285714276,0.0
878,395.65,391.74,7.613292857142848,0.0
879,394.21,391.2,7.59329285714285,14.229999999999961
880,396.685,392.03,7.3011499999999945,0.0
881,397.83,395.08,7.0004357142857065,0.0
882,398.12,393.3,6.551785714285708,0.0
883,396.72,390.75,6.49178571428571,0.0
884,391.569,387.15,6.053142857142855,10.970000000000027
885,406.94,403.38,4.797785714285713,0.0
886,407.24,405.4,4.732785714285716,0.0
887,406.96,405.45,4.496357142857144,0.0
888,408.58,406.93,4.173500000000002,0.0
889,411.67,408.26,4.101428571428572,8.29000000000002
890,418.22,416.8111,3.3685000000000036,0.0
891,418.14,416.3,3.392071428571431,0.0
892,419.01,416.9,3.4006428571428597,0.0
893,420.72,416.44,3.4627857142857175,0.0
894,418.54,416.34,3.6049285714285753,4.420000000000016
895,419.84,417.665,3.614285714285716,0.0
896,416.6,411.67,3.8600000000000017,0.0
897,417.63,414.94,3.7157142857142844,0.0
898,419.21,413.675,3.955357142857139,0.0
899,422.815,419.16,3.9749999999999983,11.144999999999982
900,422.74,417.81,3.9971428571428556,0.0
901,415.27,410.06,4.207857142857141,0.0
902,412.59,404.0,4.533571428571427,0.0
903,412.35,407.02,4.602142857142853,0.0
904,417.49,413.18,5.011428571428569,18.74000000000001
905,416.39,413.36,5.109999999999998,0.0
906,416.06,411.77,5.265714285714283,0.0
907,411.05,405.33,5.432142857142854,0.0
908,416.625,411.67,5.57821428571428,0.0
909,418.2,414.45,5.664642857142853,12.870000000000005
910,420.32,417.08,5.582499999999998,0.0
911,420.71,417.62,5.611071428571425,0.0
912,419.61,417.76,5.347857142857143,0.0
913,420.72,418.9851,5.204278571428574,0.0
914,421.25,419.79,4.992135714285715,4.170000000000016
915,422.78,421.19,3.548564285714292,0.0
916,423.21,420.32,3.4485642857142897,0.0
917,423.26,421.41,3.1085642857142863,0.0
918,424.63,421.55,2.916778571428572,0.0
919,424.43,422.82,2.7639214285714298,4.310000000000002
920,425.37,423.1,2.541778571428572,0.0
921,425.46,423.54,2.458207142857142,0.0
922,424.87,419.92,2.6796357142857112,0.0
923,423.02,419.32,2.819999999999993,0.0
924,417.8281,414.7,3.1992857142857116,10.759999999999991
925,421.06,415.93,3.386428571428565,0.0
926,424.0,420.08,3.5278571428571377,0.0
927,424.05,422.51,3.3485714285714243,0.0
928,425.55,424.62,3.2628571428571354,0.0
929,427.0943,425.55,3.291735714285705,11.164299999999969
930,427.65,425.89,3.21102142857142,0.0
931,428.56,427.13,3.1810214285714227,0.0
932,428.78,427.18,3.0753071428571355,0.0
933,430.6,428.8,3.1417357142857076,0.0
934,434.1,430.5218,3.24173571428571,8.210000000000036
935,437.35,434.97,3.0785928571428536,0.0
936,437.84,435.31,2.979307142857136,0.0
937,437.92,434.91,3.084307142857134,0.0
938,435.53,432.72,3.125021428571419,0.0
939,436.06,430.92,3.3497142857142785,7.0
940,431.4089,421.97,3.8982071428571357,0.0
941,432.42,424.83,4.338207142857137,0.0
942,434.7,431.0111,4.487414285714282,0.0
943,435.72,433.69,4.450985714285712,0.0
944,440.3,436.79,4.534557142857141,18.329999999999984
945,441.03,439.26,4.375271428571425,0.0
946,439.94,435.99,4.502414285714281,0.0
947,440.3,437.31,4.220271428571424,0.0
948,441.8,439.81,4.066271428571428,0.0
949,440.06,437.77,4.101985714285713,5.810000000000002
950,440.93,437.21,4.186985714285718,0.0
951,441.28,436.1,4.341985714285714,0.0
952,441.1243,438.73,4.263414285714284,0.0
953,441.85,439.88,4.101271428571429,0.0
954,442.94,441.8,3.511350000000001,6.839999999999975
955,442.795,441.31,3.0752785714285715,0.0
956,443.44,441.88,2.9232142857142867,0.0
957,443.882,442.62,2.8683571428571417,0.0
958,445.2572,442.66,2.7081571428571385,0.0
959,445.94,445.07,2.6438714285714258,4.6299999999999955
960,447.11,442.87,2.587442857142857,0.0
961,444.96,440.85,2.8110142857142852,0.0
962,444.625,438.92,3.0063714285714247,0.0
963,441.14,436.12,3.159228571428567,0.0
964,443.71,439.71,3.1792285714285646,10.990000000000009
965,448.23,443.4355,3.1570857142857114,0.0
966,448.54,447.42,3.0756571428571453,0.0
967,449.457,447.77,2.9911571428571455,0.0
968,448.86,446.16,3.103300000000002,0.0
969,450.65,447.06,3.3108000000000004,7.214499999999987
970,453.07,450.71,3.4008,0.0
971,452.49,450.92,3.422799999999999,0.0
972,453.11,451.545,3.3490714285714285,0.0
973,454.05,451.91,3.447642857142857,0.0
974,453.63,451.55,3.2933571428571407,3.340000000000032
975,436.56,428.86,4.326621428571424,0.0
976,437.91,433.07,4.560192857142856,0.0
977,440.03,433.747,4.905549999999997,0.0
978,444.89,439.6,5.246978571428566,0.0
979,444.67,441.21,5.3455499999999985,16.029999999999973
980,444.05,441.9,5.33214285714286,0.0
981,440.04,432.94,5.824285714285716,0.0
982,437.04,433.85,5.786428571428575,0.0
983,436.77,428.78,5.915714285714289,0.0
984,436.0329,427.24,6.200207142857145,16.810000000000002
985,433.96,426.36,6.397350000000005,0.0
986,435.49,429.39,6.531635714285719,0.0
987,435.1199,427.54,6.763057142857142,0.0
988,441.68,438.2,6.808057142857142,0.0
989,439.89,437.19,6.105200000000001,15.319999999999993
990,440.26,434.62,6.162342857142854,0.0
991,436.1,432.78,5.94234285714286,0.0
992,436.05,431.54,5.762342857142861,0.0
993,442.66,438.58,6.049485714285717,0.0
994,446.26,444.09,6.164485714285713,14.71999999999997
995,447.55,443.27,5.77734285714286,0.0
996,450.7,448.27,5.790914285714288,0.0
997,452.732,451.01,5.369628571428576,0.0
998,453.829,451.31,4.921492857142864,0.0
999,454.67,451.05,4.61720714285715,11.400000000000034
1000,455.9,452.39,4.3786357142857195,0.0
1001,458.49,455.56,4.047214285714294,0.0
1002,457.16,453.86,3.798642857142864,0.0
1003,458.4,455.45,3.9243571428571493,0.0
1004,459.56,455.56,3.8072142857142928,7.170000000000016
1005,460.7021,458.2,3.7487928571428597,0.0
1006,462.23,460.08,3.5830785714285747,0.0
1007,465.15,460.83,3.357364285714287,0.0
1008,467.0,464.99,3.25165,0.0
1009,470.65,466.92,3.2130785714285657,12.449999999999989
1010,470.23,468.2031,3.107142857142853,0.0
1011,469.57,465.88,3.221285714285707,0.0
1012,467.38,462.04,3.422785714285705,0.0
1013,465.29,463.75,3.2834999999999916,0.0
1014,467.86,464.11,3.3249285714285657,8.189999999999998
1015,468.81,466.23,3.299214285714279,0.0
1016,470.485,467.07,3.3074285714285656,0.0
1017,469.19,467.48,3.117428571428564,0.0
1018,470.01,466.34,3.093857142857136,0.0
1019,470.94,468.5,3.089421428571423,4.7099999999999795
1020,470.56,466.27,7.527107142857143,0.0
1021,465.74,460.25,7.646749999999997,0.0
1022,470.86,460.74,8.056749999999997,0.0
1023,472.87,464.8,7.799607142857139,0.0
1024,464.74,458.06,7.856749999999997,14.810000000000002
1025,465.74,456.5973,5.221621428571423,0.0
1026,469.85,462.05,5.1909071428571405,0.0
1027,473.2,468.94,5.121621428571424,0.0
1028,472.88,463.44,5.474478571428567,0.0
1029,465.09,459.9,5.365907142857139,16.60269999999997
1030,450.28,439.81,15.3816,0.0
1031,453.63,446.9384,15.30242857142857,0.0
1032,458.12,453.05,15.367428571428572,0.0
1033,452.97,445.71,15.524571428571432,0.0
1034,452.78,443.83,15.79314285714286,18.310000000000002
1035,450.99,445.85,15.488142857142858,0.0
1036,451.92,445.22,15.3844,0.0
1037,457.88,455.005,14.862971428571427,0.0
1038,457.71,447.2,14.891542857142854,0.0
1039,451.605,438.94,14.394757142857141,18.939999999999998
1040,438.2,430.7,9.33,0.0
1041,437.17,427.21,9.562857142857146,0.0
1042,439.72,431.57,9.762857142857147,0.0
1043,441.11,433.8,9.53428571428572,0.0
1044,433.37,427.88,9.193214285714289,13.900000000000034
1045,432.3018,419.36,9.670485714285714,0.0
1046,427.21,415.12,10.015485714285713,0.0
1047,429.51,422.83,10.525842857142854,0.0
1048,426.43,420.44,10.290842857142852,0.0
1049,428.77,419.53,10.462271428571423,17.18180000000001
1050,424.55,415.79,10.39941428571428,0.0
1051,426.84,418.42,10.251557142857138,0.0
1052,435.68,424.8,9.73441428571428,0.0
1053,441.07,433.19,9.584414285714283,0.0
1054,444.86,437.22,9.594414285714281,29.069999999999993
