,KAMA,DYMI,weekly_range
129,215.89572622559018,53.00730430667576,4.5
130,215.85483377590808,47.30295237043324,0.0
131,215.84566425034066,41.54199178305651,0.0
132,215.88546455732975,47.55460613950714,0.0
133,215.87520264182515,59.75304270678114,0.0
134,215.89272710763012,46.30435485498415,3.5
135,215.8893709171031,58.44236893790419,0.0
136,215.87265335781873,55.95519252074322,0.0
137,215.87134535279165,47.010709260246,0.0
138,215.86963239992818,55.202701732462955,0.0
139,215.8585386173903,55.8233777734927,2.3100000000000023
140,215.8676654571115,51.57627853641261,0.0
141,215.79533239406865,52.642533855340176,0.0
142,215.69212687146322,37.09093229890041,0.0
143,215.61822840528896,36.649863938468926,0.0
144,215.40452863614004,40.438418503595805,5.489999999999981
145,215.12863695695833,37.53206449169705,0.0
146,215.10447182744684,30.784693525868988,0.0
147,215.08323573171708,45.325378506289205,0.0
148,215.03714483441968,44.96457972262096,0.0
149,215.0153724681481,43.66625211379941,2.469999999999999
150,215.01209491348376,47.55460237778823,0.0
151,214.9954585862526,52.43674854659091,0.0
152,214.9897346954255,45.92325807166746,0.0
153,214.97782453084443,44.824371643223635,0.0
154,214.943252569754,36.45621718409149,3.609999999999985
155,214.92693583068856,39.43448707157033,0.0
156,214.47143368350237,21.033537322746383,0.0
157,213.3813944941845,0.29198210570919514,0.0
158,212.2556515470583,0.20987061547981511,0.0
159,211.27562183752477,0.16615441999988434,4.810000000000002
160,211.3236737325107,0.16595236296475946,0.0
161,211.33646009966952,64.50777102738539,0.0
162,211.51803803551735,69.30418871470258,0.0
163,211.82423222459587,83.93166629755586,0.0
164,212.10214466943367,66.26046666550405,7.009999999999991
165,212.38504620882273,64.80561468593919,0.0
166,213.3113682724555,57.45806938575044,0.0
167,214.28250550171575,60.54052695701019,0.0
168,215.74167172866186,72.15039793581272,0.0
169,216.5294919037044,75.20536539898644,3.5500000000000114
170,222.66648536064926,100.0,0.0
171,223.8154054627309,80.18385966348119,0.0
172,224.07563608704467,83.5431109546142,0.0
173,224.6121336051121,66.62410998955724,0.0
174,224.65309169888974,72.71577440721308,3.670000000000016
175,224.86562439748334,63.86301068504791,0.0
176,224.88871358655368,58.417257610785065,0.0
177,224.92364705683997,59.8191019622556,0.0
178,225.02501757714185,61.01092807564385,0.0
179,225.1906711620397,59.59231586121897,2.494999999999976
180,226.1521771962173,65.30700807292997,0.0
181,226.18669590776244,52.952130594892424,0.0
182,226.21151605927795,51.091819917985326,0.0
183,226.28819953244303,53.620141829995525,0.0
184,226.50041595117048,53.222577211383395,3.230000000000018
185,226.69428734332067,66.99791543650237,0.0
186,226.77865378369117,61.608247763348906,0.0
187,226.80736157498743,65.2639724938791,0.0
188,226.95742599782815,65.15001307019773,0.0
189,227.39386285061653,75.72735843345848,3.460000000000008
190,236.45897442194553,79.12917645757759,0.0
191,236.46119369232088,79.42080042380205,0.0
192,237.33147191614978,83.5488878071364,0.0
193,237.41745240741028,89.31957234269797,0.0
194,237.52604774098862,73.11335348214696,4.305000000000007
195,237.5370544743331,71.94452051160047,0.0
196,237.5314043086105,63.71973807943692,0.0
197,237.5244140171339,55.01240637859422,0.0
198,237.5184830237702,52.14996382150126,0.0
199,237.5213058635032,53.292851153376134,2.3799999999999955
200,237.52498267291907,55.42807198375038,0.0
201,237.51954022115692,57.046944182524605,0.0
202,237.54340778674563,48.610956786215496,0.0
203,237.54992507794003,61.14058366373489,0.0
204,237.53502788334995,56.696172694005035,3.25
205,236.18516740315812,49.59531941149456,0.0
206,236.1315707176771,46.3989171694583,0.0
207,236.11109250886707,41.017433596585576,0.0
208,236.07934712350533,39.92581411789026,0.0
209,236.04127034331862,46.79930436275108,3.4799999999999898
210,235.05982234087543,55.35829086788173,0.0
211,235.22501575040283,79.23819373025782,0.0
212,235.3863367237069,81.22130608957382,0.0
213,235.67618323886597,66.71265037280939,0.0
214,236.0212027832113,56.4009558578134,4.967199999999991
215,236.31643847656983,56.48186885968511,0.0
216,236.72407149332625,58.500269042534605,0.0
217,237.03862075728924,63.48785386676404,0.0
218,237.26869526354125,61.59606223454843,0.0
219,237.88190696940018,71.8849954373157,2.0200000000000102
220,238.16419868980776,79.48146674549301,0.0
221,238.22904546276172,81.28990611552584,0.0
222,238.38644950253726,74.39165246169466,0.0
223,238.42043400700823,81.77134248742823,0.0
224,238.44461637877149,65.520827803869,2.0600000000000023
225,238.59142220805808,51.60631978026089,0.0
226,238.67354988809154,67.4308495098377,0.0
227,238.4941131722424,59.23000987166848,0.0
228,238.4293712844666,15.400320840017642,0.0
229,238.42670981725897,29.505949428307346,5.239999999999981
230,238.43240140390597,47.03524792836387,0.0
231,238.44758325466643,57.810439773868055,0.0
232,238.4706718881093,56.80467350033664,0.0
233,238.5803056190196,57.80485369778445,0.0
234,238.7104812553025,63.17074151941783,3.2600000000000193
235,242.6221919387614,72.79133360905477,0.0
236,242.7258940233172,71.88520660122722,0.0
237,242.88819070814813,62.98801253853901,0.0
238,243.02920358256603,64.44553372248143,0.0
239,243.0559920511349,64.56507310109882,3.0600000000000023
240,243.07737856374374,63.70451006934195,0.0
241,243.28360818795232,69.41203716542591,0.0
242,243.3924407928651,75.62192422613697,0.0
243,243.39758369920813,67.74935935503743,0.0
244,243.35138303950384,60.92693893830904,3.2363
245,243.37120386551533,48.64447834115961,0.0
246,243.36889011025636,63.47104882407999,0.0
247,243.36260155364621,45.81795517875584,0.0
248,243.352149541991,42.81596298924159,0.0
249,243.3504418696235,42.52463844227189,2.319999999999993
250,243.35014384115505,57.07662472059445,0.0
251,243.16574065301168,47.61548659009541,0.0
252,243.1696380045417,33.45118679375999,0.0
253,243.10444820631724,51.35128447669435,0.0
254,243.08852099030568,40.26355513083832,4.424999999999983
255,242.92657083022664,44.20382178003676,0.0
256,242.91593287941402,49.05849730621245,0.0
257,242.96046074968314,48.124891394332565,0.0
258,242.98163962190313,58.3361430901736,0.0
259,243.29008967111923,59.71139952830651,5.1200000000000045
260,243.52811713907727,64.28722595589898,0.0
261,243.73899082079046,69.98283602831205,0.0
262,244.12453078787294,66.93183071354356,0.0
263,245.306927590057,81.31940868356877,0.0
264,245.8264573172915,81.13653494108917,2.75
265,246.13580103634544,77.62136573726869,0.0
266,246.60251351067672,60.582674437848425,0.0
267,246.87539504680882,61.002735440082006,0.0
268,246.95595959176117,61.53847770612168,0.0
269,246.9508145893695,61.29204095115254,2.319999999999993
270,246.93412285182828,80.18801760561135,0.0
271,246.98055393837893,71.26069990044493,0.0
272,246.99557448222097,75.04033648852113,0.0
273,246.99524840978424,71.84888674493406,0.0
274,247.0077243807854,59.63480261779698,1.4199999999999875
275,247.06352303126934,65.09536272231938,0.0
276,247.065235603171,64.4812664173091,0.0
277,247.06697288146265,51.20906866591208,0.0
278,246.59354818326304,51.31012905748912,0.0
279,246.34593919897026,5.711071019806482,5.210000000000008
280,246.34718088968523,19.44309608314049,0.0
281,246.3496191707118,50.357429749148224,0.0
282,246.35540129746974,48.1806230982082,0.0
283,246.13981586955867,55.984481184523965,0.0
284,245.83200664323022,27.554358214088722,5.3700000000000045
285,245.5340537268721,30.116671555249724,0.0
286,245.53208959379194,31.219003916065247,0.0
287,245.50208455780952,47.8537749446494,0.0
288,245.4932576381355,43.116539086221856,0.0
289,245.48621723875522,39.794655483016676,3.789999999999992
290,245.45312654263464,46.310088529616806,0.0
291,245.4361920245438,46.172487387013774,0.0
292,245.44420983788072,54.06958523831296,0.0
293,245.7605557310688,59.89965437975886,0.0
294,246.1801521596106,62.676344040402576,5.400000000000006
295,248.13189889677452,56.76815257230307,0.0
296,248.46574650045488,57.687110445062636,0.0
297,248.71431688869458,59.143980665196715,0.0
298,248.7757840133544,59.39007581596706,0.0
299,248.85442399142414,61.962519127733614,1.2700000000000102
300,248.8552771630224,67.12225184162185,0.0
301,248.86809961346086,56.64734548303106,0.0
302,248.8759926145392,58.3884565869012,0.0
303,248.89071404777113,68.40800048354228,0.0
304,249.16704515563967,66.77753599494866,3.2399999999999807
305,249.62271425085282,87.72513679063087,0.0
306,250.13033569469897,92.11489958613652,0.0
307,250.63070926946088,100.0,0.0
308,251.93533107902036,100.0,0.0
309,252.59145427958038,88.9862560625872,3.4081999999999937
310,252.97869845784138,83.88381508411261,0.0
311,253.46408678519796,77.09766437128954,0.0
312,253.9058648727747,76.01609442880864,0.0
313,254.06377017973168,75.94668110817628,0.0
314,254.23861741833213,72.17414957076825,1.6200000000000045
315,254.41688908777363,72.62763244644168,0.0
316,254.57922582313293,78.2299292031773,0.0
317,254.75249584102735,82.86180893757471,0.0
318,254.8281770396995,82.4901737742402,0.0
319,255.27937664533982,81.94543818154067,2.789999999999992
320,255.36921578834762,85.79153958814378,0.0
321,255.48592297117776,67.53996388090621,0.0
322,255.48420265364786,66.62144208627683,0.0
323,255.48819301821186,51.69794844598651,0.0
324,255.67786488081356,44.99318024551126,3.8899999999999864
325,255.71089392064175,68.92614254103805,0.0
326,255.76218763110265,58.485167882210966,0.0
327,255.8272281381705,62.30348867575699,0.0
328,255.89476404751142,63.62537117918611,0.0
329,255.966850837613,63.440162560526424,2.3100000000000023
330,256.215495964873,68.09491645175662,0.0
331,256.36628117455564,69.69441574840629,0.0
332,256.90133668608615,67.3899966127169,0.0
333,257.0105114748016,66.99934540657434,0.0
334,257.0243444563979,60.19217428560675,2.990000000000009
335,257.14465952882495,57.86746277521893,0.0
336,257.157492631314,66.52108812588716,0.0
337,257.13219738375625,56.86145225873409,0.0
338,257.16591334083614,34.10184206662582,0.0
339,257.1750103861387,59.24686030811762,3.410000000000025
340,263.5535613903884,78.97565759573189,0.0
341,263.9802970009378,79.41591692738433,0.0
342,264.37775565126805,81.70845010407379,0.0
343,264.3976162487313,80.69371356310332,0.0
344,264.5246704155921,68.0601692209801,2.170000000000016
345,269.94336455264863,90.97180640431137,0.0
346,271.09883146352973,82.62864739063153,0.0
347,271.8264585889646,88.25573003195527,0.0
348,272.98283467005365,83.9438133197504,0.0
349,274.38685058130955,87.22596164889441,5.189999999999998
350,283.14683266165235,90.16256607886139,0.0
351,283.0604841129373,75.82867764339677,0.0
352,283.0270021376821,60.8897554056618,0.0
353,282.98112482207614,58.921724232379894,0.0
354,282.5746981863958,34.70140939873582,11.019999999999982
355,278.23804729047106,1.1241255407343829,0.0
356,277.2219934406266,0.4292092203337319,0.0
357,276.06778244602395,24.87768849349861,0.0
358,272.74153222603985,24.471083779571998,0.0
359,270.8362472520558,18.855024428067267,22.930000000000035
360,272.95279669604736,66.77879951172719,0.0
361,273.0962517284547,68.48568888232656,0.0
362,273.0356534909708,60.41034954350865,0.0
363,272.9702411196464,63.31159864807244,0.0
364,272.85794651354655,49.96549963777595,14.100000000000023
365,272.85298845243705,49.763043712323864,0.0
366,272.85326275758126,56.162745379309854,0.0
367,272.85192798276915,54.683828050035316,0.0
368,272.8823796175545,50.97248528153083,0.0
369,273.0467492935761,54.57663162264611,11.259999999999991
370,273.08314661345355,66.94013748039026,0.0
371,273.1471033147713,67.52871639749634,0.0
372,273.2175299855029,60.940290511058805,0.0
373,273.4395761280709,52.33343457552752,0.0
374,273.4970066717411,47.530434385673374,6.270000000000039
375,263.74146352521535,34.24479840090211,0.0
376,263.59954735709414,28.557591021177117,0.0
377,263.59833825092244,36.747482826375126,0.0
378,263.63465458692724,42.545890677236,0.0
379,263.5759510243785,46.860281452140455,11.969999999999999
380,265.1523138696752,57.170358110125576,0.0
381,265.10886589775725,54.180677107968,0.0
382,265.1017568250683,41.11395384051143,0.0
383,265.10913960980287,49.97692025782956,0.0
384,265.1289423076227,56.85775373634011,7.126199999999983
385,265.1110578262887,52.583518536168306,0.0
386,265.0997803530396,46.8837091176298,0.0
387,264.87014205975856,45.381400169594585,0.0
388,264.6291687706842,40.29956280809375,0.0
389,264.63980551963317,34.233495728831045,8.839999999999975
390,264.65346780664674,45.48958276162226,0.0
391,264.7956326649021,48.85306239593026,0.0
392,265.2336307234479,51.21815932143029,0.0
393,265.84909255318945,64.64898041467818,0.0
394,266.5445504951511,70.95339983750515,8.0
395,267.8546246420045,80.48530773223099,0.0
396,268.18059370802916,80.28842696701588,0.0
397,269.01895228174317,58.95214678740189,0.0
398,269.7079753444974,59.44351201842105,0.0
399,269.91600770930245,63.77615540160959,4.050000000000011
400,270.4342847168934,67.03091831297198,0.0
401,270.6746791855071,62.20556570391315,0.0
402,270.8801078043304,73.46815033745213,0.0
403,270.90625572923955,71.91502456988509,0.0
404,270.9219425843194,66.3062850627163,3.4700000000000273
405,271.00825459243407,56.901704086909724,0.0
406,271.0803466368355,61.35540890157872,0.0
407,271.43262017714454,67.56102186020867,0.0
408,271.70601951479637,67.44781000596954,0.0
409,272.15458925406887,68.65205851573539,4.099999999999966
410,272.74928829610775,68.76082147746702,0.0
411,274.3715411728197,69.13706258385082,0.0
412,274.87892501579137,69.37691210614885,0.0
413,276.05072251323367,68.70493232583044,0.0
414,276.15614980054715,71.03039039358245,4.1299999999999955
415,276.17103924008705,68.08898885802212,0.0
416,276.16533469299617,58.14067538994226,0.0
417,276.15829389937045,55.11588941795939,0.0
418,276.003094282456,51.62124590126633,0.0
419,275.8767075378439,36.971443354400975,3.1900000000000546
420,274.8614333787456,20.904687856821937,0.0
421,274.2409818755937,11.02569809013157,0.0
422,273.20660487752303,20.32823870349678,0.0
423,272.83542633294195,17.684997181550685,0.0
424,272.6570473417374,27.56757021990788,5.375
425,272.6836665990656,88.62015785176418,0.0
426,273.66197654565536,91.5821384892909,0.0
427,273.88738511763097,67.30050998020438,0.0
428,274.9543369017667,60.67627280539497,0.0
429,275.77554082238737,66.62276535369087,3.430000000000007
430,276.33973837287317,74.48091808858972,0.0
431,277.0260464064782,72.46321064375667,0.0
432,277.9537931383006,60.5133282373741,0.0
433,278.2336171474401,60.04621258724222,0.0
434,278.3516366880331,57.32627850692972,2.769999999999982
435,278.431744860898,55.922536198312116,0.0
436,278.5953542606913,73.85326295160613,0.0
437,279.8330160797057,74.92444058761566,0.0
438,280.2467134492734,84.6409089588319,0.0
439,280.2813483917142,71.21360728349312,5.310000000000002
440,280.2782638102603,56.71129252879589,0.0
441,280.29067387665947,52.84721881946336,0.0
442,280.2938661105699,54.868995080760754,0.0
443,280.3644874153049,51.76526013528241,0.0
444,280.56087306042923,59.421963709246725,4.497699999999952
445,280.84207194737417,62.481901384686665,0.0
446,281.1334270883505,65.42013517934174,0.0
447,281.22531963867164,71.20276793788327,0.0
448,281.3287411336074,71.21863351757204,0.0
449,281.3784055684473,67.49052053103026,3.6499999999999773
450,281.4053774632815,52.41728826326271,0.0
451,281.5178365636273,41.597630038659275,0.0
452,281.52102166947714,53.11282702140131,0.0
453,281.5726878738536,46.240464580800705,0.0
454,281.63526722390606,58.96053518185886,5.400099999999952
455,281.688839030512,60.67761295479395,0.0
456,281.73797251277267,63.865742955555426,0.0
457,281.7823936332653,64.16973230601658,0.0
458,281.82298847553,61.280259927088494,0.0
459,282.2891637510453,56.66741620338563,2.6100000000000136
460,283.6086709356975,63.014046738207256,0.0
461,284.53744185620855,91.9102061193128,0.0
462,287.0814194159439,91.70360969081233,0.0
463,287.73863614148917,81.87210181784978,0.0
464,288.208493440388,75.66597788169227,3.0600000000000023
465,288.51814369714066,61.458119890652725,0.0
466,288.56605799615545,47.44516018943184,0.0
467,288.70247465903367,54.383674238444044,0.0
468,289.4976724418024,70.02069205259646,0.0
469,289.7414168128145,82.57994888350166,4.910000000000025
470,289.80479138942457,60.46401364470008,0.0
471,289.829771532375,56.12987021345897,0.0
472,289.83032773979676,56.5321906726779,0.0
473,289.8348674876423,52.26087749765866,0.0
474,289.8396950780919,59.28492733634971,2.829999999999984
475,289.9242663669335,53.75783810020217,0.0
476,289.94448080161663,59.327819354009144,0.0
477,289.96261238538284,54.167649630716454,0.0
478,289.8910594112455,55.12710836061532,0.0
479,289.60583442619946,32.617550092824004,6.989999999999952
480,289.40970669653456,15.525753788912468,0.0
481,289.17980953469544,15.255846060919964,0.0
482,286.33333270744487,0.0,0.0
483,281.2754736772212,0.0,0.0
484,280.31344506412364,0.0,18.5
485,278.95977323407124,22.588733292173885,0.0
486,279.0735038626646,20.737534099531587,0.0
487,279.1844658869764,38.42045249686212,0.0
488,278.9260524484183,38.52051449458551,0.0
489,278.7047074473162,31.52696351894558,6.849999999999966
490,278.36756714385143,31.41487979015342,0.0
491,277.90219658753404,29.572296017955125,0.0
492,276.7395970729398,28.868591996382918,0.0
493,276.66650720626865,21.057087029031393,0.0
494,275.8831639925745,33.1446427692657,15.069999999999993
495,275.0587105208543,28.597682271303555,0.0
496,274.32428055480824,30.568026705940184,0.0
497,274.10369651530556,42.57763058296637,0.0
498,274.09523324583904,45.491398133909854,0.0
499,274.0497329979061,52.00550525793548,15.379999999999995
500,274.0439423170653,44.40542066673058,0.0
501,274.0529396940309,41.25259935886619,0.0
502,274.9832882720103,54.63474159079788,0.0
503,275.4662270424944,64.38234890095731,0.0
504,275.76779921069175,64.29041146431854,9.870000000000005
505,275.5735956416195,58.86797603429388,0.0
506,275.4766607018317,54.333676320655506,0.0
507,275.446888577722,49.54854763197334,0.0
508,275.4326399685086,49.43932764524679,0.0
509,275.41137972111346,44.15204816593036,10.449799999999982
510,270.5451352435598,19.106590343814148,0.0
511,270.4302931984595,39.981698602612,0.0
512,270.3537678277143,43.298705918248814,0.0
513,269.9075891454979,45.91811203088316,0.0
514,268.7129717478067,46.976275181018636,10.379999999999995
515,245.48578994913606,49.67272635976304,0.0
516,246.49069242912898,55.20261740027045,0.0
517,248.8930558360219,58.39686757919332,0.0
518,250.238338021919,62.541848926076305,0.0
519,251.27391466887363,66.99059390764847,7.470000000000027
520,261.20170560038645,74.48077195659472,0.0
521,261.35810554418254,62.72186202072345,0.0
522,261.8872230760415,59.85480195797733,0.0
523,262.72371326508613,69.17760771257115,0.0
524,263.3366913633602,82.46711665142602,9.409999999999968
525,263.89485009295413,82.64006703205033,0.0
526,265.9816822758044,77.4155071727068,0.0
527,267.31622190005027,78.74339433142129,0.0
528,267.56122051190516,75.52816146160716,0.0
529,267.7408379367521,59.27104662859656,5.610000000000014
530,276.0013744054857,74.89985761787776,0.0
531,276.79956730633427,74.76283038204221,0.0
532,277.1992015617736,74.26579614183419,0.0
533,277.3544437631851,73.97684258117047,0.0
534,277.9464889528459,76.63836968889622,3.829999999999984
535,278.01854311574704,81.08591828258135,0.0
536,278.0431812383493,67.436806516921,0.0
537,278.02945061993455,62.46314581920945,0.0
538,277.89838969594604,26.107477779562444,0.0
539,277.4007288426354,16.000470325406454,9.449999999999989
540,277.41482412235376,14.977104696960325,0.0
541,277.4256334412403,50.3975638665316,0.0
542,277.5135353462201,60.17139683509532,0.0
543,277.61364295540056,70.44507153036874,0.0
544,277.6545570289603,60.11599676193286,8.075199999999995
545,280.2207210639326,57.54769785708248,0.0
546,280.3952858475512,86.87196811965276,0.0
547,280.6798437074423,65.53320350693673,0.0
548,280.83098687734275,66.5239670171349,0.0
549,282.8211265021928,67.47448705395459,4.230000000000018
550,288.43202939092146,70.47864398001305,0.0
551,288.93975160885344,73.82420170222619,0.0
552,289.53878800774385,86.21309502070501,0.0
553,289.8849982793898,73.06547368966773,0.0
554,290.5249555396734,68.97899807671396,4.420000000000016
555,290.99808880327816,74.24929131902459,0.0
556,291.4975618750476,82.07770540347146,0.0
557,291.5069237197202,81.4255674898915,0.0
558,291.49640546178915,58.94683160218305,0.0
559,291.69116836087807,49.5680714258242,5.430000000000007
560,291.73159844528857,65.11065913223041,0.0
561,291.45689978080367,47.17362994777175,0.0
562,291.18760150240036,22.34777177812414,0.0
563,290.8314778771365,20.77810934937753,0.0
564,290.6232153738288,32.853082883732014,11.009999999999991
565,288.8812827718334,36.63115559594465,0.0
566,288.29196197750565,21.941331400329005,0.0
567,288.11226281094446,32.1013513029047,0.0
568,288.10348395180125,36.094997355218766,0.0
569,287.9459990918327,43.78566980964312,9.279999999999973
570,287.6447972875104,39.71910715478216,0.0
571,287.6330990775951,37.67899901973239,0.0
572,287.6075054464099,45.61609916091772,0.0
573,287.45245746492014,40.52895731342305,0.0
574,287.28265089182025,34.72636466930048,6.360000000000014
575,282.55219320129555,31.546960902258732,0.0
576,282.5048232191432,26.230160732047437,0.0
577,282.5160334964315,53.509485716636604,0.0
578,282.53263731253395,67.93435123377478,0.0
579,282.7498024526776,77.79168250382644,15.760000000000048
580,283.04808599495016,63.19614376866754,0.0
581,283.60604487757604,63.831504590167995,0.0
582,284.24754143904966,64.76422440551008,0.0
583,284.9872571617156,51.55078320435494,0.0
584,286.30134672002777,53.34199051518958,3.5849999999999795
585,287.41112446564836,51.53241790477724,0.0
586,289.132353144659,77.85121336369086,0.0
587,290.43357538364734,82.09783679703315,0.0
588,292.274063944801,92.47047496859366,0.0
589,292.53208009401266,95.70931478034338,7.129300000000001
590,292.6471430020922,80.93717357155938,0.0
591,292.60683463434435,76.7709019586822,0.0
592,292.5539677499074,57.94622071703002,0.0
593,292.52987811522087,52.21563299963012,0.0
594,292.5525525507788,54.57480184355579,4.234999999999957
595,293.700094364322,74.06517944873522,0.0
596,293.86725668509234,62.0786884873675,0.0
597,294.8107654762353,68.5985994432111,0.0
598,295.84901527765163,63.61895827070666,0.0
599,296.97730902748935,70.32235546477892,5.25
600,297.78618248485924,74.82189502267089,0.0
601,297.9665705580401,84.03182752319039,0.0
602,297.9624788586358,75.78855223715914,0.0
603,297.9662946029478,60.47907184363583,0.0
604,297.95219301627907,62.494382975426646,4.430000000000007
605,297.95135216094474,48.41260809184835,0.0
606,298.03863835718727,50.71161022883712,0.0
607,298.18093929000435,56.56869781859327,0.0
608,298.1979488567382,62.88488075632127,0.0
609,298.2573406083609,58.185923217071256,5.189999999999998
610,298.2862375910391,64.70508906822742,0.0
611,298.315053066927,59.79307490735218,0.0
612,298.3098165903489,54.709161256673276,0.0
613,298.15725324077823,27.309102907236166,0.0
614,297.87781658711174,13.475582291179677,11.110000000000014
615,295.6147904883428,0.0,0.0
616,294.7274553118349,0.0,0.0
