,MI,KC Upper,KC Lower,weekly_range
92,25.342944654684267,215.7241726302611,209.2905726302611,0.0
93,25.106523355403205,215.96785622854665,209.75405622854666,0.0
94,24.758190719331225,215.94586043925213,210.61206043925213,1.740000000000009
95,24.500075286139644,216.2479594741342,210.9501594741342,0.0
96,24.303934857630857,216.46004907270606,211.33824907270605,0.0
97,24.25366786706765,216.81870156047412,211.47690156047415,0.0
98,24.22331445560813,216.99529190505308,211.8054919050531,0.0
99,24.209830397313315,217.19825935861766,212.12625935861766,1.9199999999999875
100,23.635913618281272,217.47723466969933,212.2792346696993,0.0
101,23.324582632778736,217.85435518039458,212.02435518039454,0.0
102,23.10698058678649,217.96227374018784,212.16227374018783,0.0
103,23.097268642492562,218.3045333892962,212.08053338929616,0.0
104,23.016512062211383,218.70524450544383,212.24124450544383,3.9799999999999898
105,22.96873304444372,218.85064979883913,212.58664979883912,0.0
106,22.951191492225696,218.99887363472257,212.91487363472257,0.0
107,22.88378268904327,219.06297900720244,213.16945900720242,0.0
108,22.813797348465524,219.2971486316063,213.4236286316063,0.0
109,22.70002290015437,219.35434971868082,213.75682971868085,1.710000000000008
110,22.619284609544867,219.564722131315,214.02920213131497,0.0
111,22.58123275677911,219.42948764464842,214.38596764464842,0.0
112,22.68343924850795,219.6487040617689,214.44718406176895,0.0
113,22.771686738683567,219.45709034424675,214.99157034424678,0.0
114,22.835080223971413,219.45629697985476,215.24677697985476,2.4799999999999898
115,22.943628797140953,219.6046267926521,215.31910679265215,0.0
116,23.073640263201934,219.77044900442937,215.43292900442938,0.0
117,23.296385736948537,219.8761948137978,215.38019481379783,0.0
118,23.445431749340443,219.81122387917796,215.45122387917795,0.0
119,23.840287232227933,220.20777398564763,214.98777398564766,3.3499999999999943
120,24.152793535739825,220.33746217801706,214.9994621780171,0.0
121,24.363524947456696,220.38913244697724,215.00713244697724,0.0
122,24.478923700019728,220.36554840425816,214.98154840425815,0.0
123,24.613817664017045,220.5386390322646,214.7506390322646,0.0
124,24.683804571873317,220.67476864857935,214.75076864857937,2.8400000000000034
125,26.570199834629683,221.26098453600233,210.68498453600236,0.0
126,26.725769549151117,221.0078431512177,210.45184315121773,0.0
127,26.95097644617622,221.35442951778128,210.1224295177813,0.0
128,26.959786726785087,221.66172194484574,210.08972194484573,0.0
129,26.952354164279054,220.8806055691595,210.8926055691595,4.5
130,26.905514357335168,220.21978599096994,211.23978599096992,0.0
131,26.915765961829226,219.83656827752893,211.5925682775289,0.0
132,27.00985142420878,219.9067046321302,211.69870463213016,0.0
133,27.08662319427445,219.76978038136306,211.62178038136304,0.0
134,27.14264235531703,219.77332510699043,211.7333251069904,3.5
135,26.845638107420434,219.6578655729931,211.85386557299307,0.0
136,26.674316311912747,219.74940218502647,211.55740218502646,0.0
137,26.467323841603772,219.51517340549893,211.78717340549892,0.0
138,26.280941028406684,219.44644260498134,211.88044260498137,0.0
139,26.138268695379065,219.54906711876583,211.65906711876585,2.3100000000000023
140,25.96328502981441,219.53801310747644,211.77601310747644,0.0
141,25.995540786902612,219.62991662097167,211.25991662097167,0.0
142,26.026011685332435,219.30468646653813,211.25468646653812,0.0
143,26.171249349243276,219.02252585061188,211.10452585061188,0.0
144,25.95572522585118,218.68542815050293,211.07142815050295,5.489999999999981
145,25.458490115569823,218.43948261230082,210.84148261230087,0.0
146,24.996754265005887,218.30086522063328,210.8028652206333,0.0
147,24.606914285155934,218.19297329485343,210.85897329485343,0.0
148,24.247132304346277,218.15445202866562,210.77445202866562,0.0
149,24.055434389100952,217.95031374021363,210.8863137402136,2.469999999999999
150,23.86480939646706,217.9312362411524,210.9952362411524,0.0
151,23.74646589299767,217.38730898008646,211.48330898008646,0.0
152,23.623449442981904,217.35708907721295,211.38108907721295,0.0
153,23.652358580762503,217.05089011746566,211.45889011746567,0.0
154,23.844206958080086,216.99556724911915,211.18756724911916,3.609999999999985
155,23.96214810095468,216.77075132061822,211.11875132061823,0.0
156,24.230834731303876,216.78325119482201,210.54725119482202,0.0
157,24.409258590476878,216.5754177476682,210.00741774766823,0.0
158,24.451629812798547,216.217758914528,209.505758914528,0.0
159,24.47459622588806,215.8451152083574,209.0571152083574,4.810000000000002
160,24.587448614115786,216.571675664708,208.463675664708,0.0
161,24.6960731362127,217.00132560141006,208.33732560141007,0.0
162,25.11478285719734,218.01443744891105,208.04243744891107,0.0
163,25.511484077626328,218.69506245379185,208.10306245379186,0.0
164,25.677291761860058,218.8587707915366,208.51477079153662,7.009999999999991
165,25.839652846779465,219.27926881139956,208.64726881139956,0.0
166,25.75599753932991,219.35038606746923,209.39838606746923,0.0
167,25.63118789194175,219.48130168010033,209.93330168010033,0.0
168,25.413659171666623,219.7711777105771,210.45917771057708,0.0
169,25.193748934460864,219.9875417381484,210.88754173814837,3.5500000000000114
170,24.330288021580202,224.2420437337021,218.0572037337021,0.0
171,24.264434913156748,225.03560337811422,218.52276337811423,0.0
172,24.313935552536005,225.697157342105,218.64231734210497,0.0
173,24.132360172949188,226.20908711904897,219.01424711904897,0.0
174,23.919797902648973,226.67035691723555,219.01551691723557,3.670000000000016
175,24.94381207229601,227.97096231808248,222.14948231808248,0.0
176,24.995570172190842,228.2902744782652,222.09679447826517,0.0
177,25.09256220408361,228.56984262319241,222.18036262319242,0.0
178,25.235840275801152,228.64483284955514,222.32535284955514,0.0
179,25.00693755552735,228.75787162578808,222.5103916257881,2.494999999999976
180,24.4351076948491,229.90040297720734,224.0344029772073,0.0
181,24.61417653285998,229.95998364604478,224.08198364604473,0.0
182,24.889503142245943,230.16703282261193,223.98903282261193,0.0
183,25.148423925176427,230.17093445855366,224.11693445855363,0.0
184,25.150672208454324,230.45608355773908,224.25008355773906,3.230000000000018
185,25.11321351082253,230.45926607604963,224.5472660760496,0.0
186,24.934685312916397,230.39721787833062,224.8829778783306,0.0
187,24.71599230716141,230.37158950896585,225.21334950896582,0.0
188,24.62497938246109,230.84097336525483,225.27873336525485,0.0
189,24.585715722609393,231.23755875904007,225.53931875904007,3.460000000000008
190,24.784725860285718,235.72684765641455,230.39956765641452,0.0
191,24.700699786448695,235.95830407008933,230.81702407008933,0.0
192,24.683078949214945,237.02709796817612,230.9658179681761,0.0
193,24.720753176119672,237.39810197120696,231.40882197120695,0.0
194,24.77506364335386,237.69562940252058,231.8763494025206,4.305000000000007
195,24.854206071527095,238.02410660228054,232.10482660228053,0.0
196,24.810672081287134,238.0904431163491,232.40716311634907,0.0
197,24.784904531301628,238.32131901003012,232.4260390100301,0.0
198,24.760056203294855,238.49487339002727,232.53559339002723,0.0
199,24.77323680707606,238.71135401954848,232.73335401954847,2.3799999999999955
200,24.72730665592424,238.84217744625818,233.00017744625814,0.0
201,24.73983814735379,239.04039864185265,232.98839864185263,0.0
202,24.91802630258981,239.05797972358096,233.52997972358094,0.0
203,25.038397135662617,239.172172130859,233.83217213085896,0.0
204,25.049939040141027,239.33644145172957,233.7684414517296,3.25
205,26.255784736589113,239.5025103740657,231.6325103740657,0.0
206,26.244240193381724,238.89317605272612,232.2251760527261,0.0
207,26.25200928898344,239.07696880960935,231.89296880960939,0.0
208,26.232307398596063,239.047686065837,231.91368606583706,0.0
209,26.233764549702556,238.8769540595668,232.0309540595668,3.4799999999999898
210,26.25676445491621,238.71295654061436,231.28207654061436,0.0
211,26.29795094058839,239.10228829865108,231.5694082986511,0.0
212,25.93412882237395,239.23011227020814,232.02523227020814,0.0
213,25.615523412336156,239.4491911016169,232.37231110161687,0.0
214,25.314025356215957,239.4597862347962,232.77490623479625,4.967199999999991
215,24.99394207834171,239.50984849814895,233.21296849814897,0.0
216,24.618065663925545,239.57723816499188,233.6043581649919,0.0
217,24.24505337971542,239.6386621492784,233.90278214927838,0.0
218,24.030355944995975,239.57561718268047,234.34473718268046,0.0
219,23.8951550055682,239.8025526890918,234.63967268909184,2.0200000000000102
220,23.818378271024578,239.61538767108308,235.29138767108307,0.0
221,23.710560492294004,239.67858884526566,235.60658884526566,0.0
222,23.63393179034307,239.79872324095464,235.91072324095467,0.0
223,23.504227700796704,240.09798769419706,235.9019876941971,0.0
224,23.369662277435776,240.14278219951166,236.04386219951164,2.0600000000000023
225,23.292768237633084,240.42694199003435,236.18002199003436,0.0
226,23.2478981143467,240.66813418145964,236.27721418145964,0.0
227,23.45457304060294,241.04599854513015,235.39407854513013,0.0
228,23.775181620788054,241.14339963607014,235.02047963607012,0.0
229,24.009108478777353,241.4191196707301,234.7881996707301,5.239999999999981
230,24.102365021519873,241.68400922589868,234.79308922589868,0.0
231,24.113401255987014,241.77252834724172,235.04960834724167,0.0
232,24.043420347461126,241.99795040940916,235.24303040940913,0.0
233,23.933742204158992,242.24295132279877,235.59603132279875,0.0
234,23.800254907729542,242.44725405396076,235.92325405396076,3.2600000000000193
235,23.609131776987834,242.79860815189392,238.61060815189393,0.0
236,23.670008376553184,242.9312168993326,238.9552168993326,0.0
237,23.802166480794575,243.2619581470152,239.1419581470152,0.0
238,23.932826090949856,243.5794859425376,239.31548594253758,0.0
239,24.322589392427883,244.08439204324827,239.18439204324824,3.0600000000000023
240,24.591733273176757,244.36673565817702,239.230735658177,0.0
241,24.81446098317697,244.75276083358875,239.36876083358874,0.0
242,25.019526042983955,245.02830742086599,239.508307420866,0.0
243,25.258205800065753,245.15932576173586,239.66332576173588,0.0
244,25.366458037800165,245.35436426061818,239.51184426061815,3.2363
245,25.48839180268961,245.8764495691307,239.41392956913072,0.0
246,25.584997252754018,246.07119341968965,239.28867341968967,0.0
247,25.643141514438934,246.1149140463859,239.29639404638587,0.0
248,25.378864573165902,246.07370889911107,239.36318889911104,0.0
249,25.037293119948895,245.70890424205285,239.80638424205287,2.319999999999993
250,24.768567592847088,245.8186047904288,239.79808479042876,0.0
251,24.753348173454345,245.84181004848315,239.49329004848315,0.0
252,24.841420153798804,246.08113861529426,239.41061861529425,0.0
253,25.23776529268467,246.32519779479003,238.90067779479006,0.0
254,25.478063063162427,246.0925151476672,238.97851514766722,4.424999999999983
255,26.06451460183741,246.1250584455731,238.52305844557313,0.0
256,26.140508884685453,246.18529097456616,238.43729097456617,0.0
257,26.1635447958333,246.3350727865122,238.6110727865122,0.0
258,26.103430450145588,246.201494425892,239.115494425892,0.0
259,26.07718286117438,246.05682829009277,239.81282829009274,5.1200000000000045
260,25.688845658922652,246.14798750056013,240.21598750056012,0.0
261,25.41867289759974,246.27798869098297,240.55798869098294,0.0
262,25.223356621958057,246.62418024422266,240.89218024422263,0.0
263,25.006161267586023,246.64644879239188,241.5064487923919,0.0
264,24.75764075192098,246.75145366930695,241.93545366930692,2.75
265,24.534357611385385,246.91931522461104,242.23931522461103,0.0
266,24.31624746604248,247.04585663179097,242.65385663179097,0.0
267,24.10652654461209,247.0215845716204,243.16958457162042,0.0
268,24.177349165202976,247.52800508860892,243.06400508860892,0.0
269,24.252609383762614,247.56371888969377,243.33571888969377,2.319999999999993
270,24.31325889977017,247.76345994781818,243.3874599478182,0.0
271,24.29928690579169,247.87640661945454,243.60680661945457,0.0
272,24.212611156183407,248.0161583699827,243.7905583699827,0.0
273,24.077344827116093,248.0867909061748,243.92119090617481,0.0
274,23.68097071973667,248.20269653415815,244.07309653415817,1.4199999999999875
275,23.37990205888346,248.3276587690002,244.2780587690002,0.0
276,23.394444074639637,248.6388150767145,244.1492150767145,0.0
277,23.45935591763155,248.83833745036077,244.11273745036078,0.0
278,23.72059502396165,248.82571483604073,243.60811483604073,0.0
279,23.85066755339676,248.62200866117968,243.4124086611797,5.210000000000008
280,23.99203357414225,249.01579831249592,243.1181983124959,0.0
281,24.016402726991096,249.06918894940108,243.14918894940106,0.0
282,24.086679799389003,249.12631381136288,243.2503138113629,0.0
283,24.491674200427358,249.44123630551883,242.34523630551882,0.0
284,24.797176678807077,249.36987094308847,241.81027094308848,5.3700000000000045
285,25.084266354171927,249.28767371041337,241.38007371041337,0.0
286,25.373847336542774,249.42578097608828,241.2621809760883,0.0
287,25.540190872063945,249.35711612122273,241.18151612122276,0.0
288,25.684939374297166,248.81127649063012,241.4836764906301,0.0
289,25.81904873566533,248.8693263486653,241.31372634866534,3.789999999999992
290,25.93655891037559,248.507657172602,241.576057172602,0.0
291,26.17007365549643,248.7653850609256,241.28178506092564,0.0
292,26.413593542353393,248.97532934083745,241.25972934083745,0.0
293,26.400033994342117,248.78327892742436,241.90367892742438,0.0
294,26.320568779164557,248.7912428390983,242.37124283909827,5.400000000000006
295,24.794814399473605,250.2802811715148,245.0082811715148,0.0
296,24.45145713502608,250.01777820279912,245.7137782027991,0.0
297,24.30711953610935,250.23675170729442,245.9127517072944,0.0
298,24.186495044525735,250.36301344945684,246.03701344945682,0.0
299,23.760999574131578,250.4411074066514,246.19510740665143,1.2700000000000102
300,23.503874971726045,250.25002289173221,246.50274289173223,0.0
301,23.335336164008712,250.32003404490058,246.56675404490056,0.0
302,23.27126982391197,250.67304413586245,246.51976413586246,0.0
303,23.266864187801943,250.8580532657803,246.66877326578032,0.0
304,23.303990760883316,251.02696628808692,246.96968628808693,3.2399999999999807
305,23.36248822830195,251.37531616541202,247.254036165412,0.0
306,23.387128972224577,251.7509660544204,247.5536860544204,0.0
307,23.30473205196467,252.00703023971366,247.96575023971369,0.0
308,23.30938637158987,252.5811359311695,248.2818559311695,0.0
309,23.26704044153552,253.0043915567724,248.6087915567724,3.4081999999999937
310,23.338328119155047,253.21912378946072,248.99280378946074,0.0
311,23.28362227257879,253.59479390475013,249.28647390475015,0.0
312,23.24963881355762,253.75168591382152,249.81136591382153,0.0
313,23.248025967163105,254.00092154107662,250.10660154107663,0.0
314,23.264369285128446,254.16475377525978,250.49443377525978,1.6200000000000045
315,23.249427600502294,254.36669722523507,250.85637722523504,0.0
316,23.25810083812501,254.61493177521265,251.15261177521262,0.0
317,23.272902741551643,254.80504874900188,251.50272874900188,0.0
318,23.479916031372806,255.04810696338268,251.76178696338263,0.0
319,23.782518302214683,255.50392915734622,252.01168915734618,2.789999999999992
320,24.1353719073489,255.81594733283706,252.14770733283703,0.0
321,24.42463340326353,255.98548758685254,252.46924758685256,0.0
322,24.80206968523987,256.458690673819,252.19845067381897,0.0
323,25.051699723849136,256.64468394297904,252.25844394297906,0.0
324,25.45353405027325,257.28301118650484,252.24077118650487,3.8899999999999864
325,25.634013821623892,257.5943548830282,252.30811488302822,0.0
326,25.690199976904886,257.83376108464455,252.48752108464458,0.0
327,25.647110963253898,258.23160479086886,252.5333647908689,0.0
328,25.699358397828675,258.4578443345956,252.72760433459567,0.0
329,25.701793481747682,258.6968458265389,253.03284582653893,2.3100000000000023
330,25.643373382181643,258.8391462240114,253.45914622401145,0.0
331,25.66931992834722,259.1872275360103,253.5912275360103,0.0
332,25.688744458879533,259.148348723057,254.14834872305698,0.0
333,25.73274466743828,259.6412678922897,253.94526789228968,0.0
334,25.746474952812946,259.4952861882622,254.33824618826216,2.990000000000009
335,25.76047474380994,259.6338798846181,254.46883988461812,0.0
336,25.77217043694945,259.9225122765593,254.30947227655926,0.0
337,25.872865091647352,260.0061320597441,254.0970920597441,0.0
338,26.024587401632466,260.3635023397685,254.03846233976844,0.0
339,26.124099236341777,260.35626592645724,254.17122592645717,3.410000000000025
340,26.35104633071945,266.467446614425,257.779766614425,0.0
341,26.25331584472854,266.5789126511464,258.5552326511464,0.0
342,26.104196762431442,266.8732866843706,259.05760668437057,0.0
343,26.023685890742858,266.7859108096687,259.6582308096686,0.0
344,25.869206170867134,266.51904692303356,260.5513669230336,2.170000000000016
345,24.99931164526279,270.847545869682,265.57954586968197,0.0
346,24.535520565286475,271.5690653106646,266.0630653106646,0.0
347,24.16460534568561,272.27320194774416,266.36920194774416,0.0
348,23.928388820371158,273.1767065241495,266.76070652414944,0.0
349,23.92883244424427,274.2195925694686,267.23235256946856,5.189999999999998
350,26.165773683132247,283.0182405817649,273.576840581765,0.0
351,26.39592377681344,283.26919862159684,273.9853986215969,0.0
352,26.662899387391022,283.4888844671591,274.38908446715914,0.0
353,26.953410412124427,283.9404097560011,274.44060975600115,0.0
354,27.397468211037847,284.56417073162004,273.10437073162007,11.019999999999982
355,28.344037268356388,285.13671637622764,269.69291637622763,0.0
356,29.145108036937877,286.29768624515833,266.95388624515834,0.0
357,29.621778767629053,285.8287542218099,265.7169542218099,0.0
358,30.05564648037726,285.8438633435423,262.2460633435423,0.0
359,30.433546360252723,286.12140492987163,259.5790049298716,22.930000000000035
360,28.804463291499587,280.50596978269937,264.0881697826993,0.0
361,28.557034212156296,280.5191059938708,264.48130599387076,0.0
362,28.452970032322554,280.75613399445456,264.08233399445453,0.0
363,28.38485821057519,280.6006831378398,263.3388831378398,0.0
364,28.34998115453955,280.4514656961408,262.93766569614075,14.100000000000023
365,28.284455840774736,280.89774991555595,262.58574991555594,0.0
366,28.158600864000906,280.814154685503,262.886154685503,0.0
367,27.90008218141349,280.54271138212175,263.3347113821218,0.0
368,27.593568510515233,280.43054839334826,263.85854839334826,0.0
369,27.345788766185738,281.16306759398174,264.40706759398176,11.259999999999991
370,26.912045183008978,281.41523163265015,265.24727163265015,0.0
371,26.09642005952881,281.7019695723978,265.6060095723978,0.0
372,25.25661981941533,281.54873247026467,266.0727724702647,0.0
373,24.648739920634235,280.66399413976325,267.18403413976324,0.0
374,23.94607165811788,279.9602785074048,267.9403185074048,6.270000000000039
375,24.63504535753655,278.53681442650463,255.38253442650466,0.0
376,24.939132401049974,277.68618162398036,255.05418162398038,0.0
377,25.23433192540777,278.6715452788394,253.5335452788394,0.0
378,25.331063268641167,278.62749334752135,253.48949334752135,0.0
379,25.366430112753473,278.1378273144241,252.77182731442412,11.969999999999999
380,24.722134231404297,272.6012717035769,260.30527170357686,0.0
381,24.80019889087237,272.6017239222839,259.6432439222839,0.0
382,24.938795722150424,272.57034450111405,259.199864501114,0.0
383,25.02261067582413,272.68585073910316,259.1652907391031,0.0
384,24.896849359235684,272.4082725734743,259.5637125734743,7.126199999999983
385,24.65004609517314,272.349701852191,259.341141852191,0.0
386,24.377760902558652,272.1572807234109,259.36872072341095,0.0
387,24.031945022502214,272.21118541641937,258.8266254164194,0.0
388,23.871720623191997,272.2630991862842,258.22253918628417,0.0
389,23.843960297995483,272.77495640663807,257.85871640663805,8.839999999999975
390,23.625328740803752,272.8196386536249,258.1193986536249,0.0
391,23.44024611497513,272.05353973423206,259.1617797342321,0.0
392,23.20666741360404,272.35723880716233,259.59947880716237,0.0
393,23.087663978127658,272.7875932064802,260.31991320648024,0.0
394,22.863496507253664,273.33323575824403,260.973555758244,8.0
395,22.651579582269516,273.54015044793505,261.87647044793505,0.0
396,22.49952047072914,273.85516850051266,262.2074885005126,0.0
397,22.420322440147924,274.00399435760664,262.8603143576066,0.0
398,22.434008344616373,273.9027415616441,263.6430615616441,0.0
399,22.39007989587575,273.2384347462494,264.79443474624946,4.050000000000011
400,22.46569149511501,273.78306000851137,265.0790600085114,0.0
401,22.58152044542948,274.05281619817697,265.41481619817694,0.0
402,22.78229380689597,274.2891670364458,265.86916703644584,0.0
403,23.009296324263836,274.4862939853558,266.19029398535577,0.0
404,23.10111543156444,274.60083741532196,266.4208374153219,3.4700000000000273
405,23.250690876130612,276.54942152048676,266.0134215204867,0.0
406,23.15822857136543,276.6530956613927,266.6370956613927,0.0
407,23.13809753320474,277.2851817888791,267.1011817888791,0.0
408,23.131851992161653,277.6862120947001,267.6862120947001,0.0
409,23.038088382723675,278.0123823713954,268.40838237139536,4.099999999999966
410,22.785962993297616,278.5018697645958,268.93786976459586,0.0
411,22.62148574454161,278.34712026320574,270.0831202632057,0.0
412,22.55303357093014,278.2284421429004,270.92844214290045,0.0
413,22.48406690225902,278.4128286054813,271.5348286054814,0.0
414,22.530840847743296,278.6941782621022,271.6641782621022,4.1299999999999955
415,22.64739075738917,278.94468509428293,271.6766850942829,0.0
416,22.844459276004397,279.2987150853036,271.3587150853036,0.0
417,22.997408595045222,279.1177898390842,271.6617898390842,0.0
418,23.22407481790985,279.0802860448857,271.4802860448857,0.0
419,23.37029164599821,279.01983023108704,271.43783023108705,3.1900000000000546
420,23.810009314908772,279.509084494793,270.143084494793,0.0
421,24.073626395268242,279.3278383524318,269.70983835243175,0.0
422,24.48069396031018,279.4365680331526,268.61656803315253,0.0
423,24.811646679355825,279.5298472680904,267.92584726809037,0.0
424,25.02615762457245,279.1747189568437,267.8147189568437,5.375
425,25.38196648749235,280.048825653509,267.476825653509,0.0
426,25.37851266545595,279.63208035317484,268.87208035317485,0.0
427,25.377241895201557,280.00245365287253,268.9984536528725,0.0
428,25.31399810170309,280.0432199716466,269.88521997164656,0.0
429,25.20801323026271,280.0857704505373,270.72377045053736,3.430000000000007
430,25.07809622394687,280.09915421715283,271.45995421715287,0.0
431,25.1035324492695,280.4858633393288,271.9666633393288,0.0
432,25.1152778396049,280.6582192117737,272.71501921177367,0.0
433,25.081996445652905,280.8377792868428,273.1665792868428,0.0
434,25.02834397812035,280.663809830953,273.850609830953,2.769999999999982
435,24.91411185098459,280.7100755613384,274.3648755613384,0.0
436,24.856527986025,281.34793503168714,274.50273503168717,0.0
437,24.903923752329806,282.06942693343126,274.9402269334312,0.0
438,24.92514420378683,282.2199196064378,275.71071960643775,0.0
439,25.039598874233473,282.88769869153896,275.51049869153894,5.310000000000002
440,25.197579846576637,283.2326131018686,275.3086131018685,0.0
441,25.035639684188595,283.34274518740494,275.5907451874049,0.0
442,24.95153273611939,283.65113612193784,275.54773612193776,0.0
443,24.80769420191186,284.2809041103247,275.44950411032465,0.0
444,24.586949369464794,284.7061389569604,275.73565895696044,4.497699999999952
445,24.414373757542766,285.2107057229642,276.0728257229642,0.0
446,24.174156224639233,285.4830137493486,276.74113374934853,0.0
447,23.92563104238175,285.4731019636963,277.57922196369634,0.0
448,23.704411047420788,285.8176103481062,277.9097303481062,0.0
449,23.508302538417148,285.7950703149532,278.17919031495325,3.6499999999999773
450,23.507244332400536,285.8178198087671,278.1779398087672,0.0
451,23.644152119566655,286.00897411269415,278.3490941126941,0.0
452,23.852062050652016,286.31927086386617,277.96279086386613,0.0
453,24.014974223024716,286.47002982921225,278.1775498292122,0.0
454,24.22980478803714,286.9031012740491,278.26566127404914,5.400099999999952
455,24.385942685303945,287.0212697241397,278.73522972413963,0.0
