,SPY_high,SPY_low,KAMA,MI,weekly_range
91,216.23,215.63,214.7320625863321,25.613527034614105,0.0
92,217.37,216.24,215.48174726277537,25.342944654684267,0.0
93,217.22,215.75,215.6531002697005,25.106523355403205,0.0
94,217.3,216.1,215.94745359727466,24.758190719331225,1.740000000000009
95,217.06,215.97,216.02067065244003,24.500075286139644,0.0
96,217.17,215.76,216.063459568401,24.303934857630857,0.0
97,217.27,215.62,216.085167126188,24.25366786706765,0.0
98,217.11,215.75,216.1000442002298,24.22331445560813,0.0
99,217.54,216.13,216.14796225810608,24.209830397313315,1.9199999999999875
100,217.65,216.405,216.16075523137184,23.635913618281272,0.0
101,216.83,214.57,216.15001724981755,23.324582632778736,0.0
102,216.245,215.13,216.1519807669704,23.10698058678649,0.0
103,216.78,214.25,216.1541817131264,23.097268642492562,0.0
104,218.23,217.07,216.20258628572088,23.016512062211383,3.9799999999999898
105,218.52,217.74,216.29512429898256,22.96873304444372,0.0
106,218.76,217.8,216.3958367435349,22.951191492225696,0.0
107,218.4038,217.23,216.43672117311107,22.88378268904327,0.0
108,218.94,217.95,216.56451295156896,22.813797348465524,0.0
109,218.71,217.99,216.6261107665468,22.70002290015437,1.710000000000008
110,219.5,218.88,216.78452502966994,22.619284609544867,0.0
111,218.68,217.96,216.88143502800676,22.58123275677911,0.0
112,218.53,217.02,216.99042669228425,22.68343924850795,0.0
113,218.9,218.21,217.1497470307691,22.771686738683567,0.0
114,218.75,217.74,217.16762620681067,22.835080223971413,2.4799999999999898
115,218.8,217.83,217.18618434869376,22.943628797140953,0.0
116,219.6,218.9,217.22168153657572,23.073640263201934,0.0
117,218.91,217.36,217.22700229812833,23.296385736948537,0.0
118,218.19,217.22,217.24181303233132,23.445431749340443,0.0
119,219.12,216.25,217.24326683354047,23.840287232227933,3.3499999999999943
120,218.665,217.4,217.26642293401628,24.152793535739825,0.0
121,218.59,217.35,217.2696275852135,24.363524947456696,0.0
122,217.75,216.465,217.27509230691803,24.478923700019728,0.0
123,217.73,216.03,217.28199587932187,24.613817664017045,0.0
124,218.87,217.7,217.2903337220795,24.683804571873317,2.8400000000000034
125,214.88,213.03,216.08195992588657,26.570199834629683,0.0
126,214.59,213.38,215.88006462760578,26.725769549151117,0.0
127,216.03,213.44,215.87836349940343,26.95097644617622,0.0
128,217.53,216.71,215.89295049883955,26.959786726785087,0.0
129,216.88,215.88,215.89572622559018,26.952354164279054,4.5
130,215.23,214.01,215.85483377590808,26.905514357335168,0.0
131,215.68,213.62,215.84566425034066,26.915765961829226,0.0
132,216.82,214.71,215.88546455732975,27.00985142420878,0.0
133,216.87,214.04,215.87520264182515,27.08662319427445,0.0
134,217.12,215.36,215.89272710763012,27.14264235531703,3.5
135,216.04,215.04,215.8893709171031,26.845638107420434,0.0
136,216.17,213.99,215.87265335781873,26.674316311912747,0.0
137,216.13,215.33,215.87134535279165,26.467323841603772,0.0
138,216.04,214.735,215.86963239992818,26.280941028406684,0.0
139,216.3,214.19,215.8585386173903,26.138268695379065,2.3100000000000023
140,216.7,215.985,215.8676654571115,25.96328502981441,0.0
141,215.74,212.58,215.79533239406865,25.995540786902612,0.0
142,214.32,213.01,215.69212687146322,26.026011685332435,0.0
143,213.59,211.21,215.61822840528896,26.171249349243276,0.0
144,214.69,213.03,215.40452863614004,25.95572522585118,5.489999999999981
145,213.39,212.17,215.12863695695833,25.458490115569823,0.0
146,214.31,213.27,215.10447182744684,24.996754265005887,0.0
147,214.64,213.6,215.08323573171708,24.606914285155934,0.0
148,214.53,213.11,215.03714483441968,24.247132304346277,0.0
149,214.08,212.76,215.0153724681481,24.055434389100952,2.469999999999999
150,215.32,214.48,215.01209491348376,23.86480939646706,0.0
151,214.98,213.98,214.9954585862526,23.74646589299767,0.0
152,214.42,212.93,214.9897346954255,23.623449442981904,0.0
153,214.62,213.08,214.97782453084443,23.652358580762503,0.0
154,213.93,211.71,214.943252569754,23.844206958080086,3.609999999999985
155,213.19,212.36,214.92693583068856,23.96214810095468,0.0
156,212.99,209.6,214.47143368350237,24.230834731303876,0.0
157,211.1,209.23,213.3813944941845,24.409258590476878,0.0
158,210.24,208.46,212.2556515470583,24.451629812798547,0.0
159,209.89,208.38,211.27562183752477,24.47459622588806,4.810000000000002
160,213.19,211.3,211.3236737325107,24.587448614115786,0.0
161,214.77,212.38,211.33646009966952,24.6960731362127,0.0
162,217.1,212.34,211.51803803551735,25.11478285719734,0.0
163,218.31,215.22,211.82423222459587,25.511484077626328,0.0
164,216.7,215.32,212.10214466943367,25.677291761860058,7.009999999999991
165,217.27,215.72,212.38504620882273,25.839652846779465,0.0
166,218.28,216.8,213.3113682724555,25.75599753932991,0.0
167,218.14,217.42,214.28250550171575,25.63118789194175,0.0
168,219.06,217.92,215.74167172866186,25.413659171666623,0.0
169,219.27,218.29,216.5294919037044,25.193748934460864,3.5500000000000114
170,226.96,225.76,222.66648536064926,24.330288021580202,0.0
171,228.34,227.0,223.8154054627309,24.264434913156748,0.0
172,228.23,225.365,224.07563608704467,24.313935552536005,0.0
173,227.81,225.8904,224.6121336051121,24.132360172949188,0.0
174,226.08,224.67,224.65309169888974,23.919797902648973,3.670000000000016
175,227.0701,226.4163,224.86562439748334,24.94381207229601,0.0
176,227.45,226.01,224.88871358655368,24.995570172190842,0.0
177,227.1,225.59,224.92364705683997,25.09256220408361,0.0
178,226.75,224.955,225.02501757714185,25.235840275801152,0.0
179,227.4,226.69,225.1906711620397,25.00693755552735,2.494999999999976
180,228.2,226.41,226.1521771962173,24.4351076948491,0.0
181,227.6,226.32,226.18669590776244,24.61417653285998,0.0
182,228.59,226.94,226.21151605927795,24.889503142245943,0.0
183,228.1,226.82,226.28819953244303,25.148423925176427,0.0
184,229.55,228.46,226.50041595117048,25.150672208454324,3.230000000000018
185,229.326,228.54,226.69428734332067,25.11321351082253,0.0
186,229.6556,228.72,226.77865378369117,24.934685312916397,0.0
187,229.39,228.31,226.80736157498743,24.71599230716141,0.0
188,230.95,229.52,226.95742599782815,24.62497938246109,0.0
189,231.77,230.6216,227.39386285061653,24.585715722609393,3.460000000000008
190,237.31,236.35,236.45897442194553,24.784725860285718,0.0
191,236.95,236.015,236.46119369232088,24.700699786448695,0.0
192,240.32,238.37,237.33147191614978,24.683078949214945,0.0
193,239.57,238.21,237.41745240741028,24.720753176119672,0.0
194,238.61,237.73,237.52604774098862,24.77506364335386,4.305000000000007
195,238.12,237.01,237.5370544743331,24.854206071527095,0.0
196,237.77,236.76,237.5314043086105,24.810672081287134,0.0
197,237.64,236.4,237.5244140171339,24.784904531301628,0.0
198,237.24,235.74,237.5184830237702,24.760056203294855,0.0
199,238.02,236.59,237.5213058635032,24.77323680707606,2.3799999999999955
200,237.86,237.24,237.52498267291907,24.72730665592424,0.0
201,237.24,236.19,237.51954022115692,24.73983814735379,0.0
202,239.44,237.29,237.54340778674563,24.91802630258981,0.0
203,239.2,238.1,237.54992507794003,25.038397135662617,0.0
204,237.97,237.03,237.53502788334995,25.049939040141027,3.25
205,236.03,233.91,236.18516740315812,26.255784736589113,0.0
206,235.58,234.555,236.1315707176771,26.244240193381724,0.0
207,237.39,234.54,236.11109250886707,26.25200928898344,0.0
208,236.04,234.425,236.07934712350533,26.232307398596063,0.0
209,236.0,234.64,236.04127034331862,26.233764549702556,3.4799999999999898
210,237.41,234.5628,235.05982234087543,26.25676445491621,0.0
211,238.95,237.81,235.22501575040283,26.29795094058839,0.0
212,239.53,238.35,235.3863367237069,25.93412882237395,0.0
213,238.95,237.98,235.67618323886597,25.615523412336156,0.0
214,238.93,237.93,236.0212027832113,25.314025356215957,4.967199999999991
215,239.17,238.195,236.31643847656983,24.99394207834171,0.0
216,238.98,238.3,236.72407149332625,24.618065663925545,0.0
217,238.8775,237.7,237.03862075728924,24.24505337971542,0.0
218,238.9225,237.78,237.26869526354125,24.030355944995975,0.0
219,239.72,238.68,237.88190696940018,23.8951550055682,2.0200000000000102
220,239.92,239.17,238.16419868980776,23.818378271024578,0.0
221,240.19,239.04,238.22904546276172,23.710560492294004,0.0
222,239.87,239.15,238.38644950253726,23.63393179034307,0.0
223,239.57,238.13,238.42043400700823,23.504227700796704,0.0
224,239.4273,238.67,238.44461637877149,23.369662277435776,2.0600000000000023
225,240.44,239.45,238.59142220805808,23.292768237633084,0.0
226,240.67,239.63,238.67354988809154,23.2478981143467,0.0
227,238.64,235.75,238.4941131722424,23.45457304060294,0.0
228,237.75,235.43,238.4293712844666,23.775181620788054,0.0
229,239.08,237.27,238.42670981725897,24.009108478777353,5.239999999999981
230,239.71,238.82,238.43240140390597,24.102365021519873,0.0
231,240.24,239.51,238.44758325466643,24.113401255987014,0.0
232,240.73,239.93,238.4706718881093,24.043420347461126,0.0
233,242.08,240.96,238.5803056190196,23.933742204158992,0.0
234,241.9,241.45,238.7104812553025,23.800254907729542,3.2600000000000193
235,244.3,243.76,242.6221919387614,23.609131776987834,0.0
236,243.98,243.12,242.7258940233172,23.670008376553184,0.0
237,243.92,242.83,242.88819070814813,23.802166480794575,0.0
238,244.33,243.17,243.02920358256603,23.932826090949856,0.0
239,245.01,241.95,243.0559920511349,24.322589392427883,3.0600000000000023
240,243.42,242.38,243.07737856374374,24.591733273176757,0.0
241,244.61,243.5799,243.28360818795232,24.81446098317697,0.0
242,244.87,243.29,243.3924407928651,25.019526042983955,0.0
243,243.91,242.36,243.39758369920813,25.258205800065753,0.0
244,242.83,241.6337,243.35138303950384,25.366458037800165,3.2363
245,244.73,243.48,243.37120386551533,25.48839180268961,0.0
246,244.26,242.99,243.36889011025636,25.584997252754018,0.0
247,243.59,242.41,243.36260155364621,25.643141514438934,0.0
248,243.53,242.64,243.352149541991,25.378864573165902,0.0
249,243.51,242.47,243.3504418696235,25.037293119948895,2.319999999999993
250,244.38,243.045,243.35014384115505,24.768567592847088,0.0
251,243.38,241.31,243.16574065301168,24.753348173454345,0.0
252,243.715,242.23,243.1696380045417,24.841420153798804,0.0
253,243.72,239.955,243.10444820631724,25.23776529268467,0.0
254,242.71,241.575,243.08852099030568,25.478063063162427,4.424999999999983
255,242.8,241.76,242.92657083022664,26.06451460183741,0.0
256,242.55,240.85,242.91593287941402,26.140508884685453,0.0
257,244.2,243.3,242.96046074968314,26.1635447958333,0.0
258,244.55,243.76,242.98163962190313,26.103430450145588,0.0
259,245.97,244.31,243.29008967111923,26.07718286117438,5.1200000000000045
260,245.91,245.33,243.52811713907727,25.688845658922652,0.0
261,245.72,244.67,243.73899082079046,25.41867289759974,0.0
262,247.0,246.01,244.12453078787294,25.223356621958057,0.0
263,247.42,246.47,245.306927590057,25.006161267586023,0.0
264,246.91,246.18,245.8264573172915,24.75764075192098,2.75
265,246.98,246.28,246.13580103634544,24.534357611385385,0.0
266,247.8,247.16,246.60251351067672,24.31624746604248,0.0
267,247.79,247.13,246.87539504680882,24.10652654461209,0.0
268,248.0,245.68,246.95595959176117,24.177349165202976,0.0
269,247.06,246.13,246.9508145893695,24.252609383762614,2.319999999999993
270,247.48,246.53,246.93412285182828,24.31325889977017,0.0
271,247.5,246.716,246.98055393837893,24.29928690579169,0.0
272,247.6,246.37,246.99557448222097,24.212611156183407,0.0
273,247.34,246.64,246.99524840978424,24.077344827116093,0.0
274,247.79,246.97,247.0077243807854,23.68097071973667,1.4199999999999875
275,247.87,247.37,247.06352303126934,23.37990205888346,0.0
276,248.91,246.83,247.065235603171,23.394444074639637,0.0
277,247.31,246.06,247.06697288146265,23.45935591763155,0.0
278,246.44,243.7,246.59354818326304,23.72059502396165,0.0
279,244.8,243.75,246.34593919897026,23.85066755339676,5.210000000000008
280,246.79,245.55,246.34718088968523,23.99203357414225,0.0
281,247.0,246.16,246.3496191707118,24.016402726991096,0.0
282,247.57,246.45,246.35540129746974,24.086679799389003,0.0
283,246.6,243.09,246.13981586955867,24.491674200427358,0.0
284,244.189,242.2,245.83200664323022,24.797176678807077,5.3700000000000045
285,243.2,241.83,245.5340537268721,25.084266354171927,0.0
286,245.62,243.55,245.53208959379194,25.373847336542774,0.0
287,245.05,244.16,245.50208455780952,25.540190872063945,0.0
288,245.18,243.75,245.4932576381355,25.684939374297166,0.0
289,245.61,244.39,245.48621723875522,25.81904873566533,3.789999999999992
290,245.2,244.09,245.45312654263464,25.93655891037559,0.0
291,245.15,242.93,245.4361920245438,26.17007365549643,0.0
292,246.32,244.62,245.44420983788072,26.413593542353393,0.0
293,247.77,246.0473,245.7605557310688,26.400033994342117,0.0
294,248.33,247.67,246.1801521596106,26.320568779164557,5.400000000000006
295,250.12,249.28,248.13189889677452,24.794814399473605,0.0
296,250.07,249.6,248.46574650045488,24.45145713502608,0.0
297,250.19,248.92,248.71431688869458,24.30711953610935,0.0
298,249.98,249.185,248.7757840133544,24.186495044525735,0.0
299,249.63,249.02,248.85442399142414,23.760999574131578,1.2700000000000102
300,249.5532,248.08,248.8552771630224,23.503874971726045,0.0
301,249.7,248.805,248.86809961346086,23.335336164008712,0.0
302,250.49,248.87,248.8759926145392,23.27126982391197,0.0
303,250.44,249.63,248.89071404777113,23.266864187801943,0.0
304,251.32,250.13,249.16704515563967,23.303990760883316,3.2399999999999807
305,252.32,251.2926,249.62271425085282,23.36248822830195,0.0
306,252.89,252.23,250.13033569469897,23.387128972224577,0.0
307,253.44,252.56,250.63070926946088,23.30473205196467,0.0
308,254.68,253.196,251.93533107902036,23.30938637158987,0.0
309,254.7008,253.85,252.59145427958038,23.26704044153552,3.4081999999999937
310,254.7,253.65,252.97869845784138,23.338328119155047,0.0
311,255.05,253.98,253.46408678519796,23.28362227257879,0.0
312,255.02,254.32,253.9058648727747,23.24963881355762,0.0
313,255.06,254.365,254.06377017973168,23.248025967163105,0.0
314,255.27,254.64,254.23861741833213,23.264369285128446,1.6200000000000045
315,255.51,254.82,254.41688908777363,23.249427600502294,0.0
316,255.52,254.98,254.57922582313293,23.25810083812501,0.0
317,255.95,255.5,254.75249584102735,23.272902741551643,0.0
318,255.83,254.35,254.8281770396995,23.479916031372806,0.0
319,257.14,255.7744,255.27937664533982,23.782518302214683,2.789999999999992
320,257.51,256.02,255.36921578834762,24.1353719073489,0.0
321,256.83,256.15,255.48592297117776,24.42463340326353,0.0
322,256.31,254.0,255.48420265364786,24.80206968523987,0.0
323,256.3,255.48,255.48819301821186,25.051699723849136,0.0
324,257.89,255.6254,255.67786488081356,25.45353405027325,3.8899999999999864
325,257.6,256.41,255.71089392064175,25.634013821623892,0.0
326,257.44,256.805,255.76218763110265,25.690199976904886,0.0
327,258.43,257.07,255.8272281381705,25.647110963253898,0.0
328,257.75,256.19,255.89476404751142,25.699358397828675,0.0
329,258.5,257.3,255.966850837613,25.701793481747682,2.3100000000000023
330,259.0,258.22,256.215495964873,25.643373382181643,0.0
331,259.35,258.09,256.36628117455564,25.66931992834722,0.0
332,259.22,258.15,256.90133668608615,25.688744458879533,0.0
333,258.39,256.36,257.0105114748016,25.73274466743828,0.0
334,258.2926,257.37,257.0243444563979,25.746474952812946,2.990000000000009
335,258.59,257.27,257.14465952882495,25.76047474380994,0.0
336,257.85,256.52,257.157492631314,25.77217043694945,0.0
337,257.22,255.63,257.13219738375625,25.872865091647352,0.0
338,259.04,257.4748,257.16591334083614,26.024587401632466,0.0
339,258.5882,257.77,257.1750103861387,26.124099236341777,3.410000000000025
340,266.38,265.4793,263.5535613903884,26.35104633071945,0.0
341,267.32,266.345,263.9802970009378,26.25331584472854,0.0
342,267.56,266.65,264.37775565126805,26.104196762431442,0.0
343,267.22,265.6,264.3976162487313,26.023685890742858,0.0
344,267.04,265.39,264.5246704155921,25.869206170867134,2.170000000000016
345,274.1,272.98,269.94336455264863,24.99931164526279,0.0
346,275.25,274.081,271.09883146352973,24.535520565286475,0.0
347,274.42,272.92,271.8264585889646,24.16460534568561,0.0
348,276.12,274.56,272.98283467005365,23.928388820371158,0.0
349,278.11,276.0819,274.38685058130955,23.92883244424427,5.189999999999998
350,286.43,284.5,283.14683266165235,26.165773683132247,0.0
351,284.736,281.22,283.0604841129373,26.39592377681344,0.0
352,283.3,280.68,283.0270021376821,26.662899387391022,0.0
353,283.06,280.68,282.98112482207614,26.953410412124427,0.0
354,280.23,275.41,282.5746981863958,27.397468211037847,11.019999999999982
355,275.85,263.31,278.23804729047106,28.344037268356388,0.0
356,269.7,258.7,277.2219934406266,29.145108036937877,0.0
357,272.36,267.58,276.06778244602395,29.621778767629053,0.0
358,268.17,257.59,272.74153222603985,30.05564648037726,0.0
359,263.61,252.92,270.8362472520558,30.433546360252723,22.930000000000035
360,278.01,275.26,272.95279669604736,28.804463291499587,0.0
361,278.92,274.36,273.0962517284547,28.557034212156296,0.0
362,276.19,271.29,273.0356534909708,28.452970032322554,0.0
363,273.17,266.0,272.9702411196464,28.38485821057519,0.0
364,269.72,264.82,272.85794651354655,28.34998115453955,14.100000000000023
365,272.89,267.61,272.85298845243705,28.284455840774736,0.0
366,273.39,271.18,272.85326275758126,28.158600864000906,0.0
367,273.18,270.2,272.85192798276915,27.90008218141349,0.0
368,274.24,272.42,272.8823796175545,27.593568510515233,0.0
369,278.87,275.34,273.0467492935761,27.345788766185738,11.259999999999991
370,279.91,278.0801,273.08314661345355,26.912045183008978,0.0
371,280.41,276.03,273.1471033147713,26.09642005952881,0.0
372,278.02,274.67,273.2175299855029,25.25661981941533,0.0
373,276.61,274.43,273.4395761280709,24.648739920634235,0.0
374,275.39,274.14,273.4970066717411,23.94607165811788,6.270000000000039
375,263.13,254.67,263.74146352521535,24.63504535753655,0.0
376,261.31,256.84,263.59954735709414,24.939132401049974,0.0
377,264.355,256.6,263.59833825092244,25.23433192540777,0.0
378,266.64,264.32,263.63465458692724,25.331063268641167,0.0
379,265.11,258.0,263.5759510243785,25.366430112753473,11.969999999999999
380,267.89,265.35,265.1523138696752,24.722134231404297,0.0
381,267.9762,261.28,265.10886589775725,24.80019889087237,0.0
382,264.13,260.85,265.1017568250683,24.938795722150424,0.0
383,267.2452,264.29,265.10913960980287,25.02261067582413,0.0
384,267.34,265.5,265.1289423076227,24.896849359235684,7.126199999999983
385,267.89,264.43,265.1110578262887,24.65004609517314,0.0
386,265.1,262.11,265.0997803530396,24.377760902558652,0.0
387,265.68,262.76,264.87014205975856,24.031945022502214,0.0
388,263.36,259.05,264.6291687706842,23.871720623191997,0.0
389,266.7892,261.15,264.63980551963317,23.843960297995483,8.839999999999975
390,268.02,266.11,264.65346780664674,23.625328740803752,0.0
391,267.325,265.15,264.7956326649021,23.44024611497513,0.0
392,269.865,267.09,265.2336307234479,23.20666741360404,0.0
393,272.39,270.22,265.84909255318945,23.087663978127658,0.0
394,273.15,271.58,266.5445504951511,22.863496507253664,8.0
395,274.08,272.36,267.8546246420045,22.651579582269516,0.0
396,271.61,270.03,268.18059370802916,22.49952047072914,0.0
397,272.76,271.11,269.01895228174317,22.420322440147924,0.0
398,273.23,271.13,269.7079753444974,22.434008344616373,0.0
399,272.03,270.93,269.91600770930245,22.39007989587575,4.050000000000011
400,273.98,271.3512,270.4342847168934,22.46569149511501,0.0
401,274.25,272.24,270.6746791855071,22.58152044542948,0.0
402,273.39,270.99,270.8801078043304,22.78229380689597,0.0
403,273.22,270.78,270.90625572923955,23.009296324263836,0.0
404,272.86,271.58,270.9219425843194,23.10111543156444,3.4700000000000273
405,275.185,274.26,271.00825459243407,23.250690876130612,0.0
406,275.53,274.18,271.0803466368355,23.15822857136543,0.0
407,277.52,275.09,271.43262017714454,23.13809753320474,0.0
408,278.28,276.34,271.70601951479637,23.131851992161653,0.0
409,278.25,276.66,272.15458925406887,23.038088382723675,4.099999999999966
410,279.37,278.31,272.74928829610775,22.785962993297616,0.0
411,279.33,278.19,274.3715411728197,22.62148574454161,0.0
412,279.48,277.8,274.87892501579137,22.55303357093014,0.0
413,279.33,278.0599,276.05072251323367,22.48406690225902,0.0
414,277.51,275.35,276.15614980054715,22.530840847743296,4.1299999999999955
415,276.7,274.95,276.17103924008705,22.64739075738917,0.0
416,275.75,273.53,276.16533469299617,22.844459276004397,0.0
417,276.72,275.59,276.15829389937045,22.997408595045222,0.0
418,275.98,273.68,276.003094282456,23.22407481790985,0.0
419,275.785,274.49,275.8767075378439,23.37029164599821,3.1900000000000546
420,273.6162,269.1,274.8614333787456,23.810009314908772,0.0
421,272.56,270.79,274.2409818755937,24.073626395268242,0.0
422,273.865,269.18,273.20660487752303,24.48069396031018,0.0
423,271.75,268.49,272.83542633294195,24.811646679355825,0.0
424,273.66,271.1495,272.6570473417374,25.02615762457245,5.375
425,277.96,276.5,272.6836665990656,25.38196648749235,0.0
426,279.01,278.08,273.66197654565536,25.37851266545595,0.0
427,278.04,276.52,273.88738511763097,25.377241895201557,0.0
428,279.43,277.6,274.9543369017667,25.31399810170309,0.0
429,279.93,278.66,275.77554082238737,25.20801323026271,3.430000000000007
430,279.803,278.84,276.33973837287317,25.07809622394687,0.0
431,280.91,278.41,277.0260464064782,25.1035324492695,0.0
432,281.18,280.06,277.9537931383006,25.1152778396049,0.0
433,280.74,279.46,278.2336171474401,25.081996445652905,0.0
434,280.48,279.5,278.3516366880331,25.02834397812035,2.769999999999982
435,280.43,279.06,278.431744860898,24.91411185098459,0.0
436,282.56,280.63,278.5953542606913,24.856527986025,0.0
437,284.37,281.28,279.8330160797057,24.903923752329806,0.0
438,284.11,283.09,280.2467134492734,24.92514420378683,0.0
439,283.82,280.38,280.2813483917142,25.039598874233473,5.310000000000002
440,281.69,279.36,280.2782638102603,25.197579846576637,0.0
441,282.02,280.38,280.29067387665947,25.035639684188595,0.0
442,282.13,280.1315,280.2938661105699,24.95153273611939,0.0
443,282.58,279.16,280.3644874153049,24.80769420191186,0.0
444,283.6577,282.33,280.56087306042923,24.586949369464794,4.497699999999952
445,284.99,283.2015,280.84207194737417,24.414373757542766,0.0
446,286.01,285.24,281.1334270883505,24.174156224639233,0.0
447,285.91,284.94,281.22531963867164,23.92563104238175,0.0
448,285.97,284.915,281.3287411336074,23.704411047420788,0.0
449,284.055,282.36,281.3784055684473,23.508302538417148,3.6499999999999773
450,284.16,281.77,281.4053774632815,23.507244332400536,0.0
451,284.17,282.05,281.5178365636273,23.644152119566655,0.0
452,282.54,280.16,281.52102166947714,23.852062050652016,0.0
